#separator:comma
#html:true
#notetype:COCA-English
#deck column:1
#tags column:13
"LEP-English::P11","get stuck into","uuid-placeholder-1","uid-placeholder-1","phrasal verb",""," /get stʌk ˈɪntuː/","","to start doing something with energy and determination.","Here's a new premium episode for you to get stuck into.","It's time to get stuck into the gardening.","She got stuck into her homework as soon as she got home.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","stand-up comedy","uuid-placeholder-2","uid-placeholder-2","noun",""," /ˈstænd ʌp ˈkɒmədi/","","a type of comedy performance in which a single person stands on a stage and tells jokes to an audience.","...we listened to a stand-up comedy routine by Paul Chowdhry.","He's a famous stand-up comedian.","I went to a stand-up comedy show last night.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","skipped over","uuid-placeholder-3","uid-placeholder-3","phrasal verb",""," /skɪpt ˈəʊvə/","","to not do or talk about something that you would normally do or talk about.","I kind of skipped over the language bits.","She skipped over the boring parts of the book.","Let's skip over the next chapter for now.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","baking","uuid-placeholder-4","uid-placeholder-4","adjective","extreme adjective"," /ˈbeɪkɪŋ/","","very hot.","It is baking! I am baking Dave!","It's baking hot outside.","I'm absolutely baking in this room.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","roasting","uuid-placeholder-5","uid-placeholder-5","adjective","extreme adjective"," /ˈrəʊstɪŋ/","","very hot.","It's roasting in here.","I was absolutely roasting in bed last night.","Can you open a window? It's roasting.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","boiling","uuid-placeholder-6","uid-placeholder-6","adjective","extreme adjective"," /ˈbɔɪlɪŋ/","","very hot.","It's boiling in here! I am absolutely boiling in this jacket!","It was a boiling hot day.","I'm boiling, can we turn on the air conditioning?","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","sweltering","uuid-placeholder-7","uid-placeholder-7","adjective","extreme adjective"," /ˈsweltərɪŋ/","","uncomfortably hot.","I am absolutely sweltering mate!","It was a sweltering summer afternoon.","How do you deal with sweltering hot conditions?","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","freezing","uuid-placeholder-8","uid-placeholder-8","adjective","extreme adjective"," /ˈfriːzɪŋ/","","very cold.","I'm freezing cold.","It's freezing outside.","I'm absolutely freezing, can you close the window?","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","gradable adjectives","uuid-placeholder-9","uid-placeholder-9","noun",""," /ˈgreɪdəbl ˈæʤɪktɪvz/","","adjectives that can have different degrees, used with adverbs like 'very' or 'a bit'.","Basically this means you can use words like very and a bit. For example, tired is gradable.","'Hot' is a gradable adjective; you can say 'very hot'.","Gradable adjectives can be used in comparative and superlative forms.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","non-gradable adjectives","uuid-placeholder-10","uid-placeholder-10","noun","extreme adjectives"," /nɒn-ˈgreɪdəbl ˈæʤɪktɪvz/","","adjectives that express absolute concepts and cannot be graded; used with adverbs like 'absolutely' or 'completely'.","Exhausted is an example of a non-gradable or extreme adjective.","We can't say 'very exhausted' but instead we use adverbs like 'absolutely'.","'Freezing' is a non-gradable adjective.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","sweating","uuid-placeholder-11","uid-placeholder-11","verb",""," /ˈswetɪŋ/","","producing liquid from your skin because you are hot; perspiring.","I'm sweating like a right slag!","I'm sweating like a pig.","The sweat was pouring off me.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","trickling down","uuid-placeholder-12","uid-placeholder-12","verb phrase",""," /ˈtrɪklɪŋ daʊn/","","(of a liquid) flowing in a thin line.","I could feel the sweat trickling down the back of my neck.","Tears were trickling down her cheeks.","Rain was trickling down the windowpane.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","parlance","uuid-placeholder-13","uid-placeholder-13","noun","formal"," /ˈpɑːləns/","","a particular way of speaking or using words, especially a way common to those with a particular job or interest.","In common parlance this expression is used.","In military parlance, this is known as a 'friendly fire' incident.","The term has entered common parlance.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","slag","uuid-placeholder-14","uid-placeholder-14","noun","offensive slang"," /slæg/","","a very offensive word for a woman who has a lot of sexual partners. Can be used as a general insult by some speakers.","I'm sweating like a right slag!","If you call a woman a slag it means she is promiscuous.","Cockneys use 'slag' as an insult for anyone.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","move out","uuid-placeholder-15","uid-placeholder-15","phrasal verb",""," /muːv aʊt/","","to leave the place where you are living and go to live somewhere else.","When are you going to move out and get yourself a job?","My flatmate is moving out next month.","I moved out of my parents' house when I was 18.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","move in","uuid-placeholder-16","uid-placeholder-16","phrasal verb",""," /muːv ɪn/","","to start living in a new place.","My wife and I first moved in together when I moved to Paris.","You can move in if you like.","We're moving into our new flat next week.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","scrounge","uuid-placeholder-17","uid-placeholder-17","verb","informal"," /skraʊndʒ/","","to get things, especially money or food, by asking people for them instead of buying or earning them.","...you scroungy little slag?","Dave is so annoying. He's always scrounging money off everyone.","Can I scrounge a cigarette off you mate?","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","scroungy","uuid-placeholder-18","uid-placeholder-18","adjective","informal"," /ˈskraʊndʒi/","","dirty and unpleasant; relating to a person who scrounges.","...you scroungy little slag?","I get a lot of scroungy little stray cats hanging around my back door.","He was wearing a scroungy old coat.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","tax avoidance","uuid-placeholder-19","uid-placeholder-19","noun",""," /tæks əˈvɔɪdəns/","","the use of legal methods to pay as little tax as possible.","...the tax avoidance and tax evasion by corporations.","Tax avoidance is legal, but many people consider it unethical.","The government is cracking down on tax avoidance schemes.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","tax evasion","uuid-placeholder-20","uid-placeholder-20","noun",""," /tæks ɪˈveɪʒən/","","the illegal non-payment or underpayment of tax.","...the tax avoidance and tax evasion by corporations.","He was arrested for tax evasion.","Tax evasion is a serious crime.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","point the finger at","uuid-placeholder-21","uid-placeholder-21","idiom",""," /pɔɪnt ðə ˈfɪŋgər æt/","","to accuse someone of being responsible for something bad.","...point the finger at poor, sick or disabled people.","Don't point the finger at me, it wasn't my fault.","The report points the finger at the company's management for the disaster.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","stray cats","uuid-placeholder-22","uid-placeholder-22","noun",""," /streɪ kæts/","","cats that have no home or have been lost.","I get a lot of scroungy little stray cats hanging around my back door.","She feeds the stray cats in her neighbourhood.","The shelter is full of stray cats and dogs.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","diarrhoea","uuid-placeholder-23","uid-placeholder-23","noun",""," /ˌdaɪəˈrɪə/","","an illness in which the body's solid waste is more liquid than usual and comes out of the body more often.","I've got diarrhoea. I keep having to go to the toilet.","That curry went right through me and gave me diarrhoea.","Food poisoning can cause vomiting and diarrhoea.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","pull a sickie","uuid-placeholder-24","uid-placeholder-24","idiom","British informal"," /pʊl ə ˈsɪki/","","to take a day off work when you are not really ill.","...make up an excuse for your boss in order to pull a sickie at work.","He pulled a sickie to go to the football match.","I'm tempted to pull a sickie tomorrow.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","condone","uuid-placeholder-25","uid-placeholder-25","verb",""," /kənˈdəʊn/","","to accept or allow behaviour that is wrong.","I don't condone that by the way.","The school does not condone bullying.","I cannot condone that kind of behaviour.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","faeces","uuid-placeholder-26","uid-placeholder-26","noun","formal"," /ˈfiːsiːz/","","the solid waste substance that people and animals get rid of from their bodies by passing it through the anus.","...when your faeces come out liquid because you're ill.","The doctor asked for a stool sample to check for faeces.","My faeces is runny/liquid.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","gippy tummy","uuid-placeholder-27","uid-placeholder-27","noun","informal"," /ˈʤɪpi ˈtʌmi/","","an upset stomach, especially one that causes diarrhoea.","I've got a gippy tummy.","I think I've got a bit of a gippy tummy from that curry last night.","A lot of tourists get a gippy tummy when they travel.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","dodgy stomach","uuid-placeholder-28","uid-placeholder-28","noun","informal"," /ˈdɒʤi ˈstʌmək/","","an upset stomach.","I've got a dodgy stomach.","I think I ate something dodgy.","I've had a dodgy stomach all day.","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","stomach bug","uuid-placeholder-29","uid-placeholder-29","noun",""," /ˈstʌmək bʌg/","","an illness affecting the stomach, usually causing vomiting and diarrhoea.","I've got a stomach bug.","The whole family came down with a stomach bug.","Can you give someone a stomach bug over the internet?","LEP-English::2025.08.02 LEP-English::P11"
"LEP-English::P11","gastroenteritis","uuid-placeholder-30","uid-placeholder-30","noun",""," /ˌgæstrəʊˌentəˈraɪtɪs/","","inflammation of the stomach and intestines, typically resulting from bacterial toxins or viral infection and causing vomiting and diarrhoea.","I've got gastro (an abbreviation of gastroenteritis).","Gastroenteritis is a common illness, especially in children.","He was off work with a bout of gastroenteritis.","LEP-English::2025.08.02 LEP-English::P11"
