#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"LEP::P14","megaramble","uuid-placeholder-1","uid-placeholder-1","noun","informal"," /ˈmeɡəˌræmbl/","","an extremely long and digressive monologue or piece of writing.","...my 90 minute megaramble with my brother James...","The professor's lecture turned into a megaramble about his personal life.","I didn't have a script, so the episode was a bit of a megaramble.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","packed full of","uuid-placeholder-2","uid-placeholder-2","adjective phrase",""," /pækt fʊl əv/","","completely filled with something.","...and it's packed full of the sort of language that I think you need to learn...","The museum is packed full of interesting exhibits.","This book is packed full of useful information.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","diverse","uuid-placeholder-3","uid-placeholder-3","adjective",""," /daɪˈvɜːs/","","including many different types of people or things.","English has very diverse vocabulary.","The city has a very diverse population.","We discussed a diverse range of topics.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","helping hand","uuid-placeholder-4","uid-placeholder-4","noun phrase",""," /ˈhelpɪŋ hænd/","","help or assistance.","...you're getting a kind of filter or helping hand...","Could you give me a helping hand with this box?","She's always willing to lend a helping hand.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","demonstrations","uuid-placeholder-5","uid-placeholder-5","noun","plural"," /ˌdemənˈstreɪʃnz/","","acts of showing someone how to do something, or how something works.","I'm presenting them to you in context, with my explanations and demonstrations...","The teacher gave a demonstration of the experiment.","There will be cooking demonstrations throughout the day.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","pronunciation drills","uuid-placeholder-6","uid-placeholder-6","noun phrase",""," /prəˌnʌnsiˈeɪʃn drɪlz/","","exercises that you do again and again to practise pronunciation.","...then some pronunciation drills as well...","We did some pronunciation drills in class.","Pronunciation drills can help to improve your accent.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","stick with you","uuid-placeholder-7","uid-placeholder-7","phrasal verb",""," /stɪk wɪð juː/","","to be remembered by you for a long time.","...the things that you do remember will stick with you forever...","That song will stick with you all day.","His words have stuck with me ever since.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","active vocabulary","uuid-placeholder-8","uid-placeholder-8","noun phrase",""," /ˈæktɪv vəʊˈkæbjələri/","","the words that you can remember and use in your own speech or writing.","...you'll be able to add them to your own active vocabulary.","It's important to have a large active vocabulary.","Reading can help to increase your active vocabulary.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","connected speech","uuid-placeholder-9","uid-placeholder-9","noun phrase",""," /kəˈnektɪd spiːtʃ/","","the way that words are pronounced in a continuous stream of speech, with sounds linking together.","Test and pronunciation drills 1 (connected speech and sentence stress)","Connected speech can be difficult for learners of English to understand.","We'll be practising connected speech in the next lesson.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","sentence stress","uuid-placeholder-10","uid-placeholder-10","noun phrase",""," /ˈsentəns stres/","","the way that some words in a sentence are emphasized or stressed.","Test and pronunciation drills 1 (connected speech and sentence stress)","Correct sentence stress is important for clear communication.","She needs to work on her sentence stress.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","under the weather","uuid-placeholder-11","uid-placeholder-11","idiom",""," /ˈʌndə(r) ðə ˈweðə(r)/","","feeling slightly ill.","I'm a bit under the weather today.","She's been feeling under the weather for a few days.","I'm sorry I can't come, I'm a bit under the weather.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","off-colour","uuid-placeholder-12","uid-placeholder-12","adjective","informal"," /ˌɒf ˈkʌlə(r)/","","slightly ill.","To be/feel off-colour","I'm feeling a bit off-colour today.","He was looking a bit off-colour, so I sent him home.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","miserable","uuid-placeholder-13","uid-placeholder-13","adjective",""," /ˈmɪzrəbl/","","very unhappy.","It also means that you're probably feeling a bit miserable too.","I've been so miserable since he left.","What a miserable day!","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","symptoms","uuid-placeholder-14","uid-placeholder-14","noun","plural"," /ˈsɪmptəmz/","","physical or mental features that are regarded as indicating a condition of disease.","What were your symptoms?","The symptoms of the flu include a fever and a cough.","If your symptoms persist, you should see a doctor.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","grit","uuid-placeholder-15","uid-placeholder-15","noun",""," /grɪt/","","very small pieces of sand or stone.","A bit of grit went in my eye.","The road was covered in grit.","I got some grit in my shoe.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","fleck","uuid-placeholder-16","uid-placeholder-16","noun",""," /flek/","","a very small patch of colour or light.","It was probably a tiny fleck of paint.","There were flecks of gold in the rock.","She has flecks of green in her eyes.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","particles","uuid-placeholder-17","uid-placeholder-17","noun","plural"," /ˈpɑːtɪklz/","","extremely small pieces of matter.","Grit is small particles of rock, sand or salt.","Dust particles were floating in the air.","The air was full of smoke particles.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","pedestrians","uuid-placeholder-18","uid-placeholder-18","noun","plural"," /pəˈdestriənz/","","people walking, especially in an area also used by cars.","...or pedestrians from slipping on ice.","The road is closed to traffic, but open to pedestrians.","Pedestrians should use the crosswalk.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","speck of dust","uuid-placeholder-19","uid-placeholder-19","noun phrase",""," /spek əv dʌst/","","a very small piece of dust.","A speck of dust","The room was so clean there wasn't a speck of dust anywhere.","I got a speck of dust in my eye.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","partitive","uuid-placeholder-20","uid-placeholder-20","noun","grammar"," /ˈpɑːtətɪv/","","a word or phrase that indicates a part or quantity of something, used with an uncountable noun.","...we make it countable using the partitive 'a speck of'...","'A piece of' is a partitive used with 'advice'.","Partitives like 'a loaf of' or 'a slice of' are used with 'bread'.","LEP-English::2025.09.24 LEP-English::P14 C2"
"LEP::P14","crumb of stone","uuid-placeholder-21","uid-placeholder-21","noun phrase",""," /krʌm əv stəʊn/","","a very small piece of stone.","A crumb of stone","The old wall was starting to crumble, leaving crumbs of stone on the floor.","A crumb of stone fell from the ancient statue.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","grain of sand","uuid-placeholder-22","uid-placeholder-22","noun phrase",""," /greɪn əv sænd/","","a very small piece of sand.","A grain of sand","The beach was made up of millions of tiny grains of sand.","I got a grain of sand in my eye.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","swell up","uuid-placeholder-23","uid-placeholder-23","phrasal verb",""," /swel ʌp/","","(of a part of the body) to become larger and rounder than usual.","On monday it swelled up a bit...","My ankle swelled up after I twisted it.","The bee sting made my hand swell up.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","sprain an ankle","uuid-placeholder-24","uid-placeholder-24","verb phrase",""," /spreɪn ən ˈæŋkl/","","to injure your ankle by suddenly stretching or turning it too much.","If you sprain an ankle your ankle swells up.","She sprained her ankle playing tennis.","Be careful on the icy pavement, you don't want to sprain your ankle.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","eyelid","uuid-placeholder-25","uid-placeholder-25","noun",""," /ˈaɪlɪd/","","either of the two pieces of skin that can close over each eye.","...the eyelid, the upper eyelid.","She closed her eyelids and went to sleep.","My eyelid is swollen.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","eyelashes","uuid-placeholder-26","uid-placeholder-26","noun","plural"," /ˈaɪlæʃɪz/","","the short curved hairs that grow from the edges of the eyelids.","Your eyelash(es)","She has long, dark eyelashes.","I got an eyelash in my eye.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","eyebrow","uuid-placeholder-27","uid-placeholder-27","noun",""," /ˈaɪbraʊ/","","the strip of hair growing on the ridge above a person's eye socket.","Your eyebrow","He raised an eyebrow in surprise.","She has very thick eyebrows.","LEP-English::2025.09.24 LEP-English::P14 B1"
"LEP::P14","monobrow","uuid-placeholder-28","uid-placeholder-28","noun",""," /ˈmɒnəʊbraʊ/","","a single eyebrow created when the two eyebrows meet in the middle.","Some people have one single monobrow...","He is famous for his distinctive monobrow.","She decided to pluck her monobrow.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","pupil","uuid-placeholder-29","uid-placeholder-29","noun",""," /ˈpjuːpl/","","the dark circular opening in the centre of the iris of the eye, which varies in size to regulate the amount of light reaching the retina.","The pupil","The doctor shone a light into his eye to check his pupils.","Her pupils were dilated.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","dilated","uuid-placeholder-30","uid-placeholder-30","adjective",""," /daɪˈleɪtɪd/","","(of a part of the body) wider or more open than usual.","...which can be dilated or constricted.","Her pupils were dilated in the dark.","The doctor gave him some drops to dilate his pupils.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","constricted","uuid-placeholder-31","uid-placeholder-31","adjective",""," /kənˈstrɪktɪd/","","(of a part of the body) narrower than usual.","...which can be dilated or constricted.","His pupils constricted in the bright light.","The drug causes the blood vessels to constrict.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","iris","uuid-placeholder-32","uid-placeholder-32","noun",""," /ˈaɪrɪs/","","the coloured circular part of the eye that surrounds the pupil.","The iris","She has beautiful blue irises.","The iris controls the size of the pupil.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","corner of your eye","uuid-placeholder-33","uid-placeholder-33","noun phrase",""," /ˈkɔːnər əv jɔː(r) aɪ/","","the outer or inner corner of the eye.","The corner of your eye","I saw him out of the corner of my eye.","She had a tear in the corner of her eye.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","call in sick","uuid-placeholder-34","uid-placeholder-34","phrasal verb",""," /kɔːl ɪn sɪk/","","to telephone your place of work to say that you are not coming to work because you are ill.","I phoned in sick, I called in sick.","She called in sick this morning.","I had to call in sick because I had a terrible cold.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","a sickie","uuid-placeholder-35","uid-placeholder-35","noun","informal"," /ə ˈsɪki/","","a day that you take off work because you are ill, or because you say that you are ill.","A sickie","He took a sickie to go to the football match.","She's been taking a lot of sickies recently.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","throw a sickie","uuid-placeholder-36","uid-placeholder-36","idiom",""," /θrəʊ ə ˈsɪki/","","to take a day off work when you are not really ill.","To throw a sickie","He decided to throw a sickie and go to the beach.","I'm tempted to throw a sickie tomorrow.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","pull a sickie","uuid-placeholder-37","uid-placeholder-37","idiom",""," /pʊl ə ˈsɪki/","","to take a day off work when you are not really ill.","To pull a sickie","She pulled a sickie so she could go shopping.","He got caught pulling a sickie.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","faking it","uuid-placeholder-38","uid-placeholder-38","verb phrase",""," /ˈfeɪkɪŋ ɪt/","","pretending to be ill or to have a particular feeling.","There's also the suggestion that you might be faking it...","I don't think he's really ill, I think he's faking it.","She was faking it when she said she was happy.","LEP-English::2025.09.24 LEP-English::P14 B2"
"LEP::P14","mental health days","uuid-placeholder-39","uid-placeholder-39","noun phrase",""," /ˌmentl ˈhelθ deɪz/","","days that you take off work to look after your mental health.","Mental health days / duvet days","Some companies offer their employees mental health days.","I took a mental health day because I was feeling stressed.","LEP-English::2025.09.24 LEP-English::P14 C1"
"LEP::P14","duvet days","uuid-placeholder-40","uid-placeholder-40","noun phrase",""," /ˈduːveɪ deɪz/","","days that you take off work when you are not ill but you need a rest.","Mental health days / duvet days","I wish my company offered duvet days.","I'm taking a duvet day tomorrow to relax and watch movies.","LEP-English::2025.09.24 LEP-English::P14 C1"
