#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::P070","take one's fancy","","","phrase","idiom","teɪk wʌnz ˈfænsi","","To appeal to someone; to be liked or desired by someone.","You can peruse the archive and listen to whatever takes your fancy.","I looked at the menu, but nothing really took my fancy.","See if anything in the shop takes your fancy.","C2"
"AllEnglish::LEP::P070","pot luck","","","noun","idiom","pɒt lʌk","","A situation in which one must take a chance that whatever is available will prove to be good or acceptable.","Finding a transcript for the older episodes is a bit of pot luck.","We didn't book a table, so it's pot luck whether we get in.","It's pot luck what kind of weather we'll get in April.","C1"
"AllEnglish::LEP::P070","overwhelming","","","adjective","","ˌəʊvəˈwɛlmɪŋ","","Very great in amount; difficult to fight against; making you feel sudden strong emotion.","There are so many episodes that it might seem a bit overwhelming at first.","She felt an overwhelming urge to tell the truth.","The evidence against him was overwhelming.","C1"
"AllEnglish::LEP::P070","broaden","","","verb","transitive/intransitive","ˈbrɔːdn","","To become wider or more comprehensive; to expand.","Listening to the podcast helps broaden my vocabulary every day.","Travel broadens the mind.","We need to broaden the scope of our investigation.","B2"
"AllEnglish::LEP::P070","leverage","","","verb","transitive","ˈliːvərɪdʒ","","To use something (like a resource or situation) to its maximum advantage.","Teachers can leverage AI tools to automate mundane tasks.","The company wants to leverage its brand to expand into new markets.","He leveraged his influence to get the deal done.","C1"
"AllEnglish::LEP::P070","mundane","","","adjective","","mʌnˈdeɪn","","Lacking interest or excitement; dull; ordinary.","AI can handle the mundane tasks, allowing humans to be creative.","I found the job very mundane and boring.","He wanted to escape his mundane existence.","C1"
"AllEnglish::LEP::P070","scaffolding","","","noun","uncountable","ˈskæfəldɪŋ","","(In education) support given to a student during the learning process which is tailored to their needs.","AI can provide adaptive scaffolding for learners.","The teacher provided scaffolding to help the students write the essay.","Scaffolding allows students to solve problems they couldn't handle alone.","C2"
"AllEnglish::LEP::P070","foster","","","verb","transitive","ˈfɒstə","","To encourage the development of something (usually something good).","Teachers play a key role in fostering creativity and critical thinking.","The club aims to foster a sense of community.","We want to foster good relations with our neighbours.","C1"
"AllEnglish::LEP::P070","irreplaceable","","","adjective","","ˌɪrɪˈpleɪsəbl","","Impossible to replace if lost or damaged; unique.","The human connection in teaching is irreplaceable.","These antique vases are irreplaceable.","She became an irreplaceable member of the team.","B2"
"AllEnglish::LEP::P070","navigate","","","verb","transitive","ˈnævɪgeɪt","","To guide, direct, or manage a complex situation.","Teachers help students navigate the complexities of human communication.","It can be hard to navigate the legal system.","She successfully navigated the difficult negotiations.","C1"
"AllEnglish::LEP::P070","nuance","","","noun","countable","ˈnjuːɑːns","","A subtle difference in or shade of meaning, expression, or sound.","AI might miss the cultural nuances of language.","He listened to every nuance of her voice.","It's important to understand the nuances of the argument.","C1"
"AllEnglish::LEP::P070","on board","","","phrase","idiom","ɒn bɔːd","","Part of a team or group; in agreement.","Hello! Glad to have you on board as a new subscriber.","We need to get everyone on board with the new plan.","Welcome on board!","B2"
"AllEnglish::LEP::P070","distress","","","noun","uncountable","dɪˈstrɛs","","Extreme anxiety, sorrow, or pain.","Teachers need to recognize signs of distress in students.","The animal was clearly in distress.","She was in great distress over the loss of her job.","C1"
"AllEnglish::LEP::P070","diphthong","","","noun","countable","ˈdɪfθɒŋ","","A sound formed by the combination of two vowels in a single syllable, in which the sound begins as one vowel and moves towards another.","The vowel sound in 'won't' is a diphthong.","English has many diphthongs like /aɪ/ and /eɪ/.","Pay attention to the movement of your mouth when making a diphthong.","C2"
"AllEnglish::LEP::P070","contraction","","","noun","countable","kənˈtrækʃən","","A shortened form of a word or group of words, with the omitted letters often replaced in written English by an apostrophe.","'Won't' is a contraction of 'will not'.","Using contractions makes your speech sound more natural.","'I'll' is a common contraction.","B2"
"AllEnglish::LEP::P070","prioritise","","","verb","transitive","praɪˈɒrɪtaɪz","","To designate or treat (something) as more important than other things.","As a premium listener, you should prioritise the premium episodes.","We need to prioritise our spending.","You must learn to prioritise your tasks.","B2"
"AllEnglish::LEP::P070","phoneme","","","noun","countable","ˈfəʊniːm","","Any of the perceptually distinct units of sound in a specified language that distinguish one word from another.","Could you make a series about every phoneme in English?","The word 'cat' has three phonemes: /k/, /æ/, and /t/.","Changing one phoneme can change the meaning of a word.","C2"
"AllEnglish::LEP::P070","minimal pair","","","noun","countable","ˈmɪnɪml pɛə","","A pair of words that vary by only a single sound.","'Ship' and 'sheep' are a minimal pair.","Practising minimal pairs helps with pronunciation.","I have done a lot of work on vowel sounds using minimal pairs.","C2"
"AllEnglish::LEP::P070","spontaneously","","","adverb","","spɒnˈteɪniəsli","","As a result of a sudden impulse and without premeditation; naturally.","How can I improve my ability to speak spontaneously?","The crowd spontaneously started singing.","We decided spontaneously to go to the beach.","C1"
"AllEnglish::LEP::P070","facilitator","","","noun","countable","fəˈsɪlɪteɪtə","","A person or thing that makes an action or process easier.","Teachers will become more like facilitators of learning.","The mediator acted as a facilitator in the dispute.","Technology is a great facilitator of communication.","C1"
"AllEnglish::LEP::P070","be worth doing","","","phrase","grammar","biː wɜːθ ˈduːɪŋ","","Used to say that an action is advisable or produces a good result.","This book is worth reading.","It's not worth worrying about things you can't change.","Is it worth going to the museum in this weather?","B2"
"AllEnglish::LEP::P070","be worth","","","phrase","grammar","biː wɜːθ","","Used to state the value of something (followed by a noun phrase).","That sculpture is worth around £5000.","He is worth a fortune.","This bracelet must be worth something.","B2"
"AllEnglish::LEP::P070","be worth it","","","phrase","grammar","biː wɜːθ ɪt","","Used to say that something is good or valuable enough to justify the effort, time, or money spent.","It was a hard climb, but the view was worth it.","Is it worth the risk?","It's worth the effort to learn a new language.","B2"
"AllEnglish::LEP::P070","worth of","","","phrase","grammar","wɜːθ ɒv","","Used to describe a quantity of something that has a specified value.","I bought £30 worth of snacks.","We lost two weeks' worth of data.","They drank six cans' worth of beer.","C1"
"AllEnglish::LEP::P070","worth one's while","","","phrase","idiom","wɜːθ wʌnz waɪl","","Profitable or useful for someone to do.","It's worth your while to apply early.","I'll make it worth your while if you help me.","It wasn't worth my while to continue the project.","C1"
"AllEnglish::LEP::P070","worthwhile","","","adjective","","ˌwɜːθˈwaɪl","","Worth the time, money, or effort spent; of value or importance.","That activity was worthwhile.","It might be worthwhile to get insurance.","We had a worthwhile discussion about the future.","B2"
"AllEnglish::LEP::P070","homogeneity","","","noun","uncountable","ˌhɒmədʒəˈniːɪti","","The quality or state of being all the same or all of the same kind.","AI-generated content often results in a certain homogeneity.","There is a homogeneity of dialect in online chatbots.","Cultural homogeneity can lead to a lack of innovation.","C2"
"AllEnglish::LEP::P070","scaffolding","","","noun","uncountable","ˈskæfəldɪŋ","","(In education) support given to a student during the learning process which is tailored to their needs.","Teachers provide adaptive scaffolding to help students learn.","Scaffolding allows students to solve complex problems.","We need to remove the scaffolding gradually as they improve.","C2"
"AllEnglish::LEP::P070","leverage","","","verb","transitive","ˈliːvərɪdʒ","","To use (something) to maximum advantage.","Teachers can leverage AI tools to personalize learning.","The company leveraged its brand to enter new markets.","We should leverage technology to improve efficiency.","C1"
"AllEnglish::LEP::P070","mundane","","","adjective","","mʌnˈdeɪn","","Lacking interest or excitement; dull; or relating to ordinary daily tasks.","AI can automate mundane tasks like marking.","I want to escape the mundane routine of daily life.","He found the job mundane and uninspiring.","C1"
"AllEnglish::LEP::P070","foster","","","verb","transitive","ˈfɒstə","","To encourage the development of something (especially something good).","Teachers play a key role in fostering creativity.","We want to foster a sense of community in the classroom.","The program is designed to foster critical thinking.","C1"
"AllEnglish::LEP::P070","irreplaceable","","","adjective","","ˌɪrɪˈpleɪsəbl","","Impossible to replace if lost or damaged; unique.","The human connection in teaching is irreplaceable.","These antique vases are irreplaceable.","She is an irreplaceable member of the team.","B2"
"AllEnglish::LEP::P070","navigate","","","verb","transitive","ˈnævɪgeɪt","","To guide, direct, or manage a complex situation.","Teachers help students navigate the complexities of communication.","It can be hard to navigate the legal system.","She successfully navigated the difficult negotiations.","C1"
"AllEnglish::LEP::P070","nuance","","","noun","countable","ˈnjuːɑːns","","A subtle difference in or shade of meaning, expression, or sound.","AI might miss the cultural nuances of language.","Teachers explain the nuances of idiomatic expressions.","He listened to every nuance of her voice.","C1"
"AllEnglish::LEP::P070","on board","","","phrase","idiom","ɒn bɔːd","","Part of a team or group; in agreement.","Glad to have you on board as a new listener.","We need to get everyone on board with the plan.","Welcome on board!","B2"
"AllEnglish::LEP::P070","distress","","","noun","uncountable","dɪˈstrɛs","","Extreme anxiety, sorrow, or pain.","Recognizing signs of distress in students is important.","The animal was clearly in distress.","She was in great distress over the news.","C1"
"AllEnglish::LEP::P070","diphthong","","","noun","countable","ˈdɪfθɒŋ","","A sound formed by the combination of two vowels in a single syllable.","The vowel sound in 'won't' is a diphthong /əʊ/.","English has many diphthongs.","Pay attention to the mouth movement when making a diphthong.","C2"
"AllEnglish::LEP::P070","contraction","","","noun","countable","kənˈtrækʃən","","A shortened form of a word or group of words (e.g., 'won't' for 'will not').","'Won't' is a contraction of 'will not'.","Using contractions makes speech sound more natural.","Common contractions include 'I'm' and 'they're'.","B2"
"AllEnglish::LEP::P070","prioritise","","","verb","transitive","praɪˈɒrɪtaɪz","","To designate or treat (something) as more important than other things.","You should prioritise the premium episodes.","We need to prioritise our tasks.","Health should be prioritised over work.","B2"
"AllEnglish::LEP::P070","phoneme","","","noun","countable","ˈfəʊniːm","","Any of the distinct units of sound in a specified language.","Could you make a series about every phoneme in English?","The word 'cat' has three phonemes.","Changing one phoneme can change the meaning.","C2"
"AllEnglish::LEP::P070","minimal pair","","","noun","countable","ˈmɪnɪml pɛə","","A pair of words that vary by only a single sound.","'Ship' and 'sheep' are a minimal pair.","Practising minimal pairs helps with pronunciation.","We focused on minimal pairs to improve vowel accuracy.","C2"
"AllEnglish::LEP::P070","spontaneously","","","adverb","","spɒnˈteɪniəsli","","As a result of a sudden impulse and without premeditation.","Responding spontaneously to unexpected questions is a skill.","The crowd spontaneously started singing.","I decided spontaneously to go for a walk.","C1"
"AllEnglish::LEP::P070","facilitator","","","noun","countable","fəˈsɪlɪteɪtə","","A person or thing that makes an action or process easier.","Teachers will become facilitators of learning.","The mediator acted as a facilitator.","Technology is a facilitator of communication.","C1"
