#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::P071","compulsive","","","adjective","","kəmˈpʌlsɪv","","Resulting from or relating to an irresistible urge, especially one that is against one's conscious wishes.","He is a compulsive shopper and often buys things he doesn't need.","I have a compulsive need to check my phone every five minutes.","She is a compulsive liar; you can't believe a word she says.","C1"
"AllEnglish::LEP::P071","keep in check","","","phrase","idiom","kiːp ɪn tʃɛk","","To keep something under control; to prevent something from increasing or getting out of hand.","You need to keep your temper in check during the meeting.","The government is trying to keep inflation in check.","He struggled to keep his emotions in check when he heard the news.","C1"
"AllEnglish::LEP::P071","cope with","","","phrasal verb","transitive","kəʊp wɪð","","To deal effectively with something difficult.","She found it hard to cope with the stress of the new job.","I don't know how she copes with four children.","He couldn't cope with the sudden fame.","B2"
"AllEnglish::LEP::P071","blow off steam","","","phrase","idiom","bləʊ ɒf stiːm","","To do or say something that helps you to get rid of strong feelings or energy.","After a long week at work, he likes to blow off steam by going for a run.","Don't take his shouting personally; he's just blowing off steam.","The kids need to run around the park to blow off steam.","C1"
"AllEnglish::LEP::P071","in the shade","","","phrase","","ɪn ðə ʃeɪd","","In an area protected from direct sunlight (darker and cooler).","It was too hot in the sun, so we sat in the shade.","The temperature is 30 degrees in the shade today.","Park the car in the shade so it doesn't get too hot.","B1"
"AllEnglish::LEP::P071","sticky","","","adjective","","ˈstɪki","","(Of weather) hot and humid; causing perspiration.","It was a hot, sticky afternoon in July.","I feel all sticky and uncomfortable; I need a shower.","The air was sticky and oppressive.","B2"
"AllEnglish::LEP::P071","layer","","","noun","countable","ˈleɪə","","A thickness of some material laid on or spread over a surface, or a garment worn over others.","It's cold outside, so you should wear layers.","The cake has three layers of sponge and cream.","Peel away the layers of the onion.","B2"
"AllEnglish::LEP::P071","potter around","","","phrasal verb","intransitive","ˈpɒtər əˈraʊnd","","(British) To move around without hurrying, doing small, pleasant tasks.","I spent the Sunday morning pottering around in the garden.","He likes to potter around the house fixing things.","She spent the day pottering around the shops.","C1"
"AllEnglish::LEP::P071","save on","","","phrasal verb","transitive","seɪv ɒn","","To reduce the amount of money or resources used for something.","We installed solar panels to save on electricity bills.","Walk to work to save on petrol.","Buy in bulk to save on packaging.","B2"
"AllEnglish::LEP::P071","lush","","","adjective","","lʌʃ","","(Of vegetation) growing luxuriantly; rich and abundant.","The countryside was lush and green after the rain.","They walked through a lush tropical forest.","The garden is looking very lush this year.","C1"
"AllEnglish::LEP::P071","make the most of","","","phrase","idiom","meɪk ðə məʊst əv","","To use or enjoy something as much as possible.","We have only one day in Paris, so let's make the most of it.","You should make the most of the sunny weather while it lasts.","He didn't make the most of the opportunity.","B2"
"AllEnglish::LEP::P071","breath of fresh air","","","noun phrase","idiom","brɛθ əv frɛʃ ɛə","","Someone or something that is new and refreshing; a welcome change.","Her positive attitude was a breath of fresh air in the office.","The new manager is a breath of fresh air.","After being stuck inside all day, the walk was a breath of fresh air.","C1"
"AllEnglish::LEP::P071","obelisk","","","noun","countable","ˈɒbəlɪsk","","A stone pillar, typically having a square or rectangular cross section and a pyramidal top, set up as a monument or landmark.","The ancient Egyptians built huge obelisks to honour their gods.","There is a famous obelisk in the Place de la Concorde in Paris.","The Washington Monument is a giant obelisk.","C2"
"AllEnglish::LEP::P071","crammed","","","adjective","","kræmd","","Completely filled to the point of overflowing; crowded.","The train was crammed with commuters during rush hour.","We were all crammed into a small car.","The schedule is crammed with meetings.","C1"
"AllEnglish::LEP::P071","phallic","","","adjective","","ˈfælɪk","","Relating to or resembling a phallus (penis).","Some ancient symbols are highly phallic in design.","The critics described the tower as a phallic symbol.","It was a strange, phallic sculpture.","C2"
"AllEnglish::LEP::P071","not know what to make of","","","phrase","idiom","nɒt nəʊ wɒt tuː meɪk əv","","To be unsure how to interpret or judge something or someone.","I didn't know what to make of his strange behaviour.","She didn't know what to make of the painting; was it art or rubbish?","I don't know what to make of the new policy yet.","C1"
"AllEnglish::LEP::P071","slope","","","verb","intransitive","sləʊp","","To incline from a horizontal or vertical line; slant up or down.","The garden slopes gently down to the river.","The road slopes steeply upwards here.","The writing slopes backwards.","B2"
"AllEnglish::LEP::P071","turmoil","","","noun","uncountable","ˈtɜːmɔɪl","","A state of great disturbance, confusion, or uncertainty.","The country was in political turmoil after the election.","His mind was in turmoil as he tried to decide what to do.","She felt a sense of inner turmoil.","C1"
"AllEnglish::LEP::P071","panic attack","","","noun","countable","ˈpænɪk əˈtæk","","A sudden episode of intense fear or anxiety and physical symptoms, based on a perceived threat rather than imminent danger.","He suffered a panic attack before the presentation.","She felt like she was having a panic attack in the crowded lift.","Deep breathing can help stop a panic attack.","B2"
"AllEnglish::LEP::P071","resonate with","","","phrasal verb","transitive","ˈrɛzəneɪt wɪð","","To evoke images, memories, and emotions; to have a deep emotional impact on someone.","The film really resonated with me because I had a similar experience.","Her speech resonated with voters across the country.","The themes of the book resonate with young people.","C1"
"AllEnglish::LEP::P071","shriek","","","verb","intransitive","ʃriːk","","To utter a high-pitched piercing sound or words, especially as an expression of terror, pain, or excitement.","The children shrieked with excitement when they saw the clown.","She shrieked when she saw the spider.","The brakes shrieked as the car stopped.","C1"
"AllEnglish::LEP::P071","profound","","","adjective","","prəˈfaʊnd","","(Of a state, quality, or emotion) very great or intense.","His speech had a profound effect on the audience.","She felt a profound sense of loss.","There was a profound silence in the room.","C1"
"AllEnglish::LEP::P071","distorted","","","adjective","","dɪsˈtɔːtɪd","","Pulled or twisted out of shape; giving a misleading or false account or impression.","The mirror gave a distorted reflection.","He has a distorted view of reality.","The sound was distorted and hard to hear.","C1"
"AllEnglish::LEP::P071","existential dread","","","noun phrase","","ˌɛgzɪˈstɛnʃəl drɛd","","A deep, underlying fear or anxiety related to the nature of existence and one's place in the universe.","Looking at the vast ocean gave him a sense of existential dread.","The painting 'The Scream' captures a feeling of existential dread.","He suffered from existential dread about the future of humanity.","C2"
"AllEnglish::LEP::P071","anguish","","","noun","uncountable","ˈæŋgwɪʃ","","Severe mental or physical pain or suffering.","She watched in anguish as the fire destroyed her home.","He cried out in anguish.","The letter caused him great anguish.","C1"
"AllEnglish::LEP::P071","ripple","","","verb","intransitive","ˈrɪpl","","(Of a feeling or effect) to spread through a person or group of people like a series of waves.","A wave of excitement rippled through the crowd.","Panic rippled through the market.","The news rippled through the community.","C2"
"AllEnglish::LEP::P071","dissolve","","","verb","intransitive","dɪˈzɒlv","","(Of a feeling or hope) to disappear; to close down or dismiss (an assembly or official body).","My confidence dissolved when I saw the exam paper.","The tension in the room dissolved when he laughed.","Parliament was dissolved before the election.","C1"
"AllEnglish::LEP::P071","turbulent","","","adjective","","ˈtɜːbjʊlənt","","Characterized by conflict, disorder, or confusion; not controlled or calm.","He had a turbulent childhood.","The flight was very turbulent due to the storm.","We are living in turbulent political times.","C1"
"AllEnglish::LEP::P071","swirl","","","verb","intransitive","swɜːl","","To move in a twisting or spiralling pattern.","The leaves swirled around in the wind.","Rumours were swirling about his resignation.","The water swirled down the drain.","C1"
"AllEnglish::LEP::P071","instability","","","noun","uncountable","ˌɪnstəˈbɪlɪti","","The state of being unstable; lack of stability.","Political instability can lead to economic problems.","She struggled with emotional instability.","The instability of the bridge made it dangerous to cross.","C1"
"AllEnglish::LEP::P071","rigid","","","adjective","","ˈrɪdʒɪd","","Unable to bend or be forced out of shape; not able to be changed or adapted.","He was rigid with fear.","The school has very rigid rules about uniform.","Her thinking is too rigid; she needs to be more flexible.","C1"
"AllEnglish::LEP::P071","linear","","","adjective","","ˈlɪnɪə","","Arranged in or extending along a straight or nearly straight line; progressing from one stage to another in a single series of steps.","The story does not have a linear narrative; it jumps back and forth in time.","My career path hasn't been linear.","Linear thinking involves looking at things in a step-by-step way.","C1"
"AllEnglish::LEP::P071","figure","","","noun","countable","ˈfɪgə","","A person of a particular kind, especially one who is important or distinctive in some way; a shape.","Several dark figures were standing in the distance.","He is a controversial political figure.","I saw a shadowy figure in the doorway.","B2"
"AllEnglish::LEP::P071","upright","","","adjective","","ˈʌpraɪt","","Strictly honest and moral; (of a person) sitting or standing with the back straight.","He is an upright citizen who would never break the law.","Sit upright and don't slouch.","She held herself upright despite the heavy load.","C1"
"AllEnglish::LEP::P071","oblivious","","","adjective","","əˈblɪvɪəs","","Not aware of or not concerned about what is happening around one.","He was completely oblivious to the noise outside.","She seemed oblivious to the fact that she was late.","I was oblivious of his presence.","C1"
"AllEnglish::LEP::P071","alienation","","","noun","uncountable","ˌeɪljəˈneɪʃən","","The state or experience of being isolated from a group or an activity to which one should belong or in which one should be involved.","Unemployment can lead to a sense of alienation and worthlessness.","The novel explores themes of alienation in modern society.","He felt a growing alienation from his family.","C2"
"AllEnglish::LEP::P071","compulsive","","","adjective","","kəmˈpʌlsɪv","","Resulting from or relating to an irresistible urge, especially one that is against one's conscious wishes.","He is a compulsive shopper and often buys things he doesn't need.","I have a compulsive need to check my phone every five minutes.","She is a compulsive liar; you can't believe a word she says.","C1"
"AllEnglish::LEP::P071","keep in check","","","phrase","idiom","kiːp ɪn tʃɛk","","To keep something under control; to prevent something from increasing or getting out of hand.","You need to keep your temper in check during the meeting.","The government is trying to keep inflation in check.","He struggled to keep his emotions in check when he heard the news.","C1"
"AllEnglish::LEP::P071","cope with","","","phrasal verb","transitive","kəʊp wɪð","","To deal effectively with something difficult.","She found it hard to cope with the stress of the new job.","I don't know how she copes with four children.","He couldn't cope with the sudden fame.","B2"
"AllEnglish::LEP::P071","blow off steam","","","phrase","idiom","bləʊ ɒf stiːm","","To do or say something that helps you to get rid of strong feelings or energy.","After a long week at work, he likes to blow off steam by going for a run.","Don't take his shouting personally; he's just blowing off steam.","The kids need to run around the park to blow off steam.","C1"
"AllEnglish::LEP::P071","in the shade","","","phrase","","ɪn ðə ʃeɪd","","In an area protected from direct sunlight (darker and cooler).","It was too hot in the sun, so we sat in the shade.","The temperature is 30 degrees in the shade today.","Park the car in the shade so it doesn't get too hot.","B1"
"AllEnglish::LEP::P071","sticky","","","adjective","","ˈstɪki","","(Of weather) hot and humid; causing perspiration.","It was a hot, sticky afternoon in July.","I feel all sticky and uncomfortable; I need a shower.","The air was sticky and oppressive.","B2"
"AllEnglish::LEP::P071","layer","","","noun","countable","ˈleɪə","","A thickness of some material laid on or spread over a surface, or a garment worn over others.","It's cold outside, so you should wear layers.","The cake has three layers of sponge and cream.","Peel away the layers of the onion.","B2"
"AllEnglish::LEP::P071","potter around","","","phrasal verb","intransitive","ˈpɒtər əˈraʊnd","","(British) To move around without hurrying, doing small, pleasant tasks.","I spent the Sunday morning pottering around in the garden.","He likes to potter around the house fixing things.","She spent the day pottering around the shops.","C1"
"AllEnglish::LEP::P071","save on","","","phrasal verb","transitive","seɪv ɒn","","To reduce the amount of money or resources used for something.","We installed solar panels to save on electricity bills.","Walk to work to save on petrol.","Buy in bulk to save on packaging.","B2"
"AllEnglish::LEP::P071","lush","","","adjective","","lʌʃ","","(Of vegetation) growing luxuriantly; rich and abundant.","The countryside was lush and green after the rain.","They walked through a lush tropical forest.","The garden is looking very lush this year.","C1"
