#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
AllEnglish::LEP::EP0933,"a foregone conclusion","","","idiom","","ə fɔːˈɡɒn kənˈkluːʒən","","A result that is obvious or certain to happen before it actually occurs.","The result of the election was a foregone conclusion.","A victory for Manchester City here is not a foregone conclusion by any means.","The jury's decision was a foregone conclusion after the overwhelming evidence presented in court.","C2"
AllEnglish::LEP::EP0933,"a sea change","","","idiom","","ə siː tʃeɪndʒ","","A profound or notable transformation.","There has been a sea change in attitudes towards remote work.","The introduction of AI in the workplace has brought a sea change in how businesses operate.","What we are seeing is nothing less than a complete sea change in the world of language learning.","C2"
AllEnglish::LEP::EP0933,"a sorry sight","","","idiom","","ə ˈsɒri saɪt","","Someone or something that looks sad, pitiful, or in a bad condition.","The flooded town was a very sorry sight indeed.","He looked a sorry sight standing there in the rain.","After the fire, the house was a sorry sight.","C1"
AllEnglish::LEP::EP0933,"all of a sudden","","","idiom","","ɔːl əv ə ˈsʌdn","","Suddenly; unexpectedly.","All of a sudden, the lights went out.","We were about to sleep when all of a sudden there was a huge cracking noise.","All of a sudden, it started to rain.","B2"
AllEnglish::LEP::EP0933,"as luck would have it","","","idiom","","əz lʌk wʊd hæv ɪt","","Used to say that something happened by chance (can be good or bad luck).","As luck would have it, I had an umbrella when it started raining.","But as luck would have it, Jeremy had just installed an alarm.","I missed the bus, but as luck would have it, another one came immediately.","C1"
AllEnglish::LEP::EP0933,"in one fell swoop","","","idiom","","ɪn wʌn fɛl swuːp","","All at once; in a single, often sudden, action.","The police arrested all the robbers in one fell swoop.","He lost his job, his house, and his car in one fell swoop.","We can solve both problems in one fell swoop.","C2"
AllEnglish::LEP::EP0933,"the be-all and end-all","","","idiom","","ðə biː ɔːl ənd ɛnd ɔːl","","The most important part of something; the ultimate aim.","Winning isn't the be-all and end-all of sport.","For him, money is the be-all and end-all.","It's important, but it's not the be-all and end-all.","C1"
AllEnglish::LEP::EP0933,"break the ice","","","idiom","","breɪk ðə aɪs","","To say or do something to relieve tension or get conversation going in a strained situation.","He told a joke to break the ice at the start of the meeting.","It's hard to break the ice with strangers sometimes.","One of the most important things to do at a networking event is to find a way to break the ice.","B2"
AllEnglish::LEP::EP0933,"faint-hearted","","","adj","","feɪnt ˈhɑːtɪd","","Lacking courage; timid (often used in 'not for the faint-hearted').","This horror movie is not for the faint-hearted.","The ride is awesome, but it's not for the faint of heart!","Investing in cryptocurrency is not for the faint-hearted.","C2"
AllEnglish::LEP::EP0933,"foul play","","","idiom","","faʊl pleɪ","","Dishonest or treacherous behavior, often specifically violent crime or murder.","Police do not suspect foul play at this time.","The referee spotted foul play and awarded a penalty.","There was no evidence of foul play in his death.","C1"
