#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0886","stand-up","","","noun/adjective","","ˈstændʌp","","A type of comedy performance where a comedian stands in front of an audience and tells jokes.","I'm doing a stand-up comedy show in Paris on Friday.","She wants to be a stand-up comedian when she grows up.","We went to a comedy club to watch some stand-up.","B2"
"AllEnglish::LEP::EP0886","venue","","","noun","","ˈvenjuː","","The place where something happens, especially an organized event such as a concert, conference, or sports competition.","The venue for the show is called 'Au Sol de la Butte'.","They are looking for a suitable venue for the wedding reception.","The band played at a small venue in London.","B2"
"AllEnglish::LEP::EP0886","hang out","","","phrasal verb","informal","hæŋ aʊt","","To spend a lot of time in a place or with someone.","Come and join us, have a drink afterwards and hang out a bit.","I used to hang out with them when I was at college.","The kids hang out at the park after school.","B1"
"AllEnglish::LEP::EP0886","overcast","","","adjective","","ˌəʊvəˈkɑːst","","(Of the sky or weather) marked by a covering of grey clouds; dull.","It's typical British weather today, grey and overcast.","The sky was overcast and it looked like rain.","Despite the overcast conditions, it was quite warm.","C1"
"AllEnglish::LEP::EP0886","spoiled","","","adjective","","spɔɪld","","Treated with great or excessive kindness, consideration, or generosity (often used to say someone has had it too good).","We've been spoiled actually, it's not raining at all.","The children were spoiled by their grandparents.","He was spoiled with so many gifts on his birthday.","B2"
"AllEnglish::LEP::EP0886","outskirts","","","noun","plural","ˈaʊtskɜːts","","The outer parts of a town or city.","I live on the outskirts of Sheffield now.","They built a new factory on the outskirts of the city.","We stayed in a hotel on the outskirts of Paris.","B2"
"AllEnglish::LEP::EP0886","boomerang","","","verb","metaphorical","ˈbuːməræŋ","","To return to the place of origin (like the throwing tool).","I returned home like a boomerang after traveling around the world.","His plan backfired and boomeranged on him.","She boomeranged back to her parents' house after university.","C2"
"AllEnglish::LEP::EP0886","interface","","","verb","","ˈɪntəfeɪs","","To interact or communicate with a person, organization, or system.","In my previous career, I was dealing with or interfacing with the international community.","The computer system interfaces with the printer.","She interfaces with clients on a daily basis.","C1"
"AllEnglish::LEP::EP0886","exposure","","","noun","","ɪkˈspəʊʒə","","The fact of experiencing something or being affected by it.","I really got some good exposure to how we communicate on an international level.","The job gave him exposure to different areas of the business.","Students need exposure to the language in real-life situations.","B2"
"AllEnglish::LEP::EP0886","contention","","","noun","","kənˈtenʃn","","Heated disagreement or a point of struggle.","I discovered a point of contention or friction when non-native English professionals were presenting.","The main point of contention was the salary.","This issue has been a source of contention for years.","C1"
"AllEnglish::LEP::EP0886","friction","","","noun","","ˈfrɪkʃn","","Conflict or animosity caused by a clash of wills, temperaments, or opinions.","There was a point of friction when they tried to communicate complex ideas.","The decision caused friction between the two departments.","We need to reduce the friction in the user experience.","C1"
"AllEnglish::LEP::EP0886","onus","","","noun","","ˈəʊnəs","","Something that is one's duty or responsibility.","The onus is on the native speaker to regulate their speed and vocabulary.","The onus is on the prosecution to prove guilt.","I feel the onus is on me to fix this mistake.","C2"
"AllEnglish::LEP::EP0886","kudos","","","noun","","ˈkjuːdɒs","","Praise and honor received for an achievement.","Kudos to them for operating in a second language.","She received much kudos for her work on the project.","He did it for the kudos rather than the money.","C1"
"AllEnglish::LEP::EP0886","command respect","","","collocation","","kəˈmɑːnd rɪˈspekt","","To possess a quality or position that ensures one is treated with respect.","They can actually command respect and function in business in a second language.","A good leader should command respect, not demand it.","Her knowledge of the subject commands respect.","C2"
"AllEnglish::LEP::EP0886","calibrate","","","verb","","ˈkælɪbreɪt","","To carefully assess, set, or adjust something.","You need to be calibrating against your audience when speaking.","The mechanic calibrated the engine settings.","We need to calibrate our expectations to reality.","C2"
"AllEnglish::LEP::EP0886","read the room","","","idiom","","riːd ðə ruːm","","To understand the emotions and thoughts of the people present.","You have to read the room and adjust your language accordingly.","He made a joke but nobody laughed; he clearly didn't read the room.","Reading the room is an essential skill for a comedian.","C2"
"AllEnglish::LEP::EP0886","minefield","","","noun","metaphorical","ˈmaɪnfiːld","","A situation or subject that presents many unseen hazards.","You have to make sure you're not walking into a proverbial minefield.","Discussing politics at dinner can be a minefield.","The legal process was a minefield of potential errors.","C1"
"AllEnglish::LEP::EP0886","intimidating","","","adjective","","ɪnˈtɪmɪdeɪtɪŋ","","Frightening, especially because of appearing difficult or impressive.","Business English can seem like this mysterious, intimidating thing.","The interview panel looked very intimidating.","Don't find the task intimidating; just take it step by step.","C1"
"AllEnglish::LEP::EP0886","paradox","","","noun","","ˈpærədɒks","","A seemingly absurd or self-contradictory statement or proposition that when investigated or explained may prove to be well founded or true.","It's a bit of a paradox because it's both simple and complex.","It is a paradox that such a rich country has so much poverty.","The paradox of choice makes decision-making harder.","C1"
"AllEnglish::LEP::EP0886","contextual","","","adjective","","kənˈtekstʃuəl","","Depending on or relating to the circumstances that form the setting for an event, statement, or idea.","You need contextual accuracy to understand the dynamics.","Contextual clues help you understand the meaning of new words.","We need to look at the contextual factors.","C1"
"AllEnglish::LEP::EP0886","dynamics","","","noun","","daɪˈnæmɪks","","The forces or properties which stimulate growth, development, or change within a system or process.","You appreciate the dynamics of what you're trying to communicate.","The social dynamics of the group were complex.","We need to understand the market dynamics.","C1"
"AllEnglish::LEP::EP0886","pragmatics","","","noun","linguistics","præɡˈmætɪks","","The branch of linguistics dealing with language in use and the contexts in which it is used.","Another way of putting it would be pragmatics in English.","Pragmatics helps us understand intended meaning beyond the literal words.","Understanding pragmatics is key to politeness.","C2"
"AllEnglish::LEP::EP0886","diplomatic","","","adjective","","ˌdɪpləˈmætɪk","","Having or showing an ability to deal with people in a sensitive and effective way.","It relates to things like being diplomatic and polite.","She gave a diplomatic answer to avoid offending anyone.","He is very diplomatic when dealing with difficult clients.","C1"
"AllEnglish::LEP::EP0886","elaborate","","","verb","","ɪˈlæbəreɪt","","To develop or present (a theory, policy, or system) in detail.","Would you mind elaborating on that answer?","He declined to elaborate on his reasons for leaving.","Can you elaborate on your plan?","C1"
"AllEnglish::LEP::EP0886","miss the mark","","","idiom","","mɪs ðə mɑːk","","To fail to produce the intended effect or result.","Because he missed the mark in that regard, the presentation was awkward.","His joke missed the mark and offended people.","The advertising campaign completely missed the mark.","C2"
"AllEnglish::LEP::EP0886","segue","","","verb","","ˈseɡweɪ","","To move without interruption from one song, melody, or scene to another.","That segues beautifully into the topic of networking.","The conversation segued into a discussion about politics.","He segued from one topic to another seamlessly.","C2"
"AllEnglish::LEP::EP0886","eloquence","","","noun","","ˈeləkwəns","","Fluent or persuasive speaking or writing.","Perhaps there is no greater scenario that demands eloquence than networking.","She spoke with great eloquence.","His eloquence persuaded the committee.","C2"
"AllEnglish::LEP::EP0886","strike up","","","phrasal verb","","straɪk ʌp","","To begin a friendship or conversation with someone in a casual way.","Networking is the way we strike up conversations with people we don't know well.","He struck up a friendship with a man he met on the train.","It's easy to strike up a conversation if you have something in common.","C1"
"AllEnglish::LEP::EP0886","rapport","","","noun","","ræˈpɔː","","A close and harmonious relationship in which the people or groups concerned understand each other's feelings or ideas and communicate well.","If you can't build rapport with the class, you might be in trouble.","She has an excellent rapport with her staff.","Establishing a rapport with clients is essential.","C1"
"AllEnglish::LEP::EP0886","rock up","","","phrasal verb","informal","rɒk ʌp","","To arrive at a place.","We both rock up to the coffee machine in the foyer.","He rocked up to the party an hour late.","You can't just rock up without an appointment.","C1"
"AllEnglish::LEP::EP0886","break the ice","","","idiom","","breɪk ði aɪs","","To do or say something to relieve tension or get conversation going in a strained situation or when strangers meet.","Go for that shared experience to break the ice and get going.","He told a joke to break the ice.","Activities designed to break the ice at meetings.","B2"
"AllEnglish::LEP::EP0886","square","","","adjective","informal","skweə","","Old-fashioned or boringly conventional.","Saying 'Hello, how are you' feels quite square.","Don't be so square, come to the party!","His tastes in music are a bit square.","C1"
"AllEnglish::LEP::EP0886","momentum","","","noun","","məˈmentəm","","The impetus and driving force gained by the development of a process or course of events.","You need to return the ball to get this momentum into the conversation.","The campaign is gaining momentum.","We lost momentum after the break.","C1"
"AllEnglish::LEP::EP0886","heavy lifting","","","noun","metaphorical","hevi ˈlɪftɪŋ","","The most difficult or demanding part of a task.","I would find in those situations I'd be doing a lot of heavy lifting in the conversation.","She did all the heavy lifting on this project.","Don't expect me to do all the heavy lifting.","C2"
"AllEnglish::LEP::EP0886","pertinent","","","adjective","","ˈpɜːtɪnənt","","Relevant or applicable to a particular matter; apposite.","I think that's a really pertinent point that you were saying.","She asked a pertinent question.","Please keep your comments pertinent to the topic.","C2"
"AllEnglish::LEP::EP0886","abide by","","","phrasal verb","","əˈbaɪd baɪ","","To accept or act in accordance with a rule, decision, or recommendation.","There are certain rules and regulations we must abide by whilst networking.","You must abide by the terms of the contract.","Players must abide by the referee's decision.","C1"
"AllEnglish::LEP::EP0886","cross-cultural","","","adjective","","ˌkrɒs ˈkʌltʃərəl","","Relating to different cultures or comparison between them.","Cross-cultural communication is absolutely massive in business English.","We need cross-cultural training for the new team.","It was a cross-cultural exchange program.","B2"
"AllEnglish::LEP::EP0886","hammer home","","","idiom","","ˈhæmə həʊm","","To emphasize a point repeatedly so that it is fully understood.","We've hammered home the point about speaking English.","He hammered home the importance of safety.","The ad campaign hammered home the message.","C2"
