#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0879","organizational behavior","","","noun phrase","","ˌɔːɡənaɪˈzeɪʃənl bɪˈheɪvjə","","The study of the way in which people interact with each other within groups.","Matt gives lectures on the subject of organizational behavior at Stanford.","Understanding organizational behavior helps improve team dynamics.","He specializes in organizational behavior and leadership.","C1"
"AllEnglish::LEP::EP0879","interpersonal dynamics","","","noun phrase","","ˌɪntəˈpɜːsənl daɪˈnæmɪks","","The patterns of interaction and relationships between people.","The interpersonal dynamics in the office can be quite complex.","We need to improve the interpersonal dynamics within the team.","She is studying the interpersonal dynamics of small groups.","C2"
"AllEnglish::LEP::EP0879","put on the spot","","","idiom","","pʊt ɒn ðə spɒt","","To force someone to answer a difficult question or make a decision immediately.","The book is about how to speak successfully when you're put on the spot.","I hate being put on the spot in meetings.","The teacher put him on the spot by asking him to explain the theory.","B2"
"AllEnglish::LEP::EP0879","masterclass","","","noun","","ˈmɑːstəklɑːs","","A class given to students of a particular discipline by an expert; a situation where someone demonstrates exceptional skill.","His presentation is a sort of masterclass in presentation skills.","She gave a masterclass in acting.","Watching him cook was a masterclass in culinary technique.","C1"
"AllEnglish::LEP::EP0879","overstatement","","","noun","","ˈəʊvəsteɪtmənt","","The action of expressing or stating something too strongly; exaggeration.","Is that an overstatement? Not really, you should see it.","To say it was a disaster would be an overstatement.","It is no overstatement to say that this discovery is revolutionary.","C1"
"AllEnglish::LEP::EP0879","keynote speaker","","","noun phrase","","ˈkiːnəʊt ˈspiːkə","","A person who delivers a speech that sets out the central theme of a conference.","Matt is an experienced keynote speaker.","We need to find a keynote speaker for the annual conference.","The keynote speaker was very inspiring.","C1"
"AllEnglish::LEP::EP0879","hunker down","","","phrasal verb","","ˈhʌŋkə daʊn","","To stay in a place for a period of time, often for protection or to focus.","I'm enjoying being hunkered down and all cozy to talk with you.","We decided to hunker down at home during the storm.","They hunkered down in the library to study for finals.","C2"
"AllEnglish::LEP::EP0879","waffle","","","noun","informal","ˈwɒfl","","Lengthy but vague or trivial talk or writing.","Enough waffle from me, let's now meet Matt.","Stop the waffle and get to the point.","His speech was just a load of waffle.","C2"
"AllEnglish::LEP::EP0879","syntax","","","noun","linguistics","ˈsɪntæks","","The arrangement of words and phrases to create well-formed sentences in a language.","Non-native speakers worry about grammar, language, and syntax.","The syntax of this programming language is difficult.","Correct syntax is essential for clear communication.","C1"
"AllEnglish::LEP::EP0879","exacerbate","","","verb","","ɪgˈzæsəbeɪt","","To make (a problem, bad situation, or negative feeling) worse.","Anxiety can really exacerbate those issues.","The new law only exacerbated the problem.","Stress exacerbates his condition.","C2"
"AllEnglish::LEP::EP0879","remedy","","","noun","","ˈremədi","","A means of counteracting or eliminating something undesirable.","It's a sort of a remedy for situations when people feel very challenged.","There is no simple remedy for unemployment.","Her advice was a good remedy for my anxiety.","C1"
"AllEnglish::LEP::EP0879","reframe","","","verb","","riːˈfreɪm","","To express differently; to look at something in a different way.","There are a lot of things that we can do to reframe these situations.","Try to reframe the problem as an opportunity.","He reframed his argument to be more persuasive.","C2"
"AllEnglish::LEP::EP0879","hardwired","","","adjective","","hɑːdˈwaɪəd","","Make (a pattern of behavior or belief) standard or instinctive.","It is hardwired into being human to be nervous when we speak in front of others.","Humans are hardwired to seek social connection.","Fear is a hardwired response to danger.","C2"
"AllEnglish::LEP::EP0879","innate","","","adjective","","ɪˈneɪt","","Inborn; natural.","Just because it's innate doesn't mean we can't manage it.","He has an innate talent for music.","Her innate kindness made her popular.","C1"
"AllEnglish::LEP::EP0879","fight or flight","","","noun phrase","","faɪt ɔː flaɪt","","The instinctive physiological response to a threatening situation.","Your body is trying to oxygenate itself so it can fight or flee (fight or flight).","The fight or flight response prepares the body for action.","Adrenaline triggers the fight or flight mechanism.","C1"
"AllEnglish::LEP::EP0879","shallow","","","adjective","","ˈʃæləʊ","","Of little depth (here referring to breathing).","We start breathing shallow when we get nervous.","Take deep breaths instead of shallow ones.","The water is too shallow to dive.","B2"
"AllEnglish::LEP::EP0879","oxygenate","","","verb","","ˈɒksɪdʒəneɪt","","To supply, treat, charge, or enrich with oxygen.","Your body is trying to oxygenate itself.","The blood is oxygenated in the lungs.","Deep breathing helps oxygenate the brain.","C2"
"AllEnglish::LEP::EP0879","flee","","","verb","","fliː","","To run away from a place or situation of danger.","Your body prepares to fight or flee.","They had to flee the country during the war.","The robber fled the scene.","C1"
"AllEnglish::LEP::EP0879","dissipate","","","verb","","ˈdɪsɪpeɪt","","(With reference to a feeling or other intangible thing) disappear or cause to disappear.","Movements help that adrenaline dissipate.","The tension in the room began to dissipate.","His anger dissipated after a while.","C2"
