#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0919","rambling","","","adjective/noun","","[ˈræmblɪŋ]","","(Of speech or writing) lengthy and confused or inconsequential; the activity of walking in the countryside for pleasure.","I apologize for the rambling answer; I just had so many thoughts on the topic.","We went for a rambling walk through the hills last weekend.","His letter was long and rambling, making it hard to understand his main point.","C1"
"AllEnglish::LEP::EP0919","hypothetical","","","adjective","","[ˌhaɪpəˈθɛtɪkəl]","","Based on or serving as a hypothesis; supposed but not necessarily real or true.","Let's discuss a hypothetical situation where you have a million dollars.","The question was purely hypothetical, so don't worry about it actually happening.","He enjoys debating hypothetical scenarios about the future.","B2"
"AllEnglish::LEP::EP0919","scenario","","","noun","","[sɪˈnɑːrioʊ]","","A postulated sequence or development of events; a setting for a work of art or literature.","In the worst-case scenario, we will have to cancel the event.","The most likely scenario is that he will be late.","She imagined several scenarios for how the meeting might go.","B2"
"AllEnglish::LEP::EP0919","pet peeve","","","noun","","[pɛt piːv]","","Something that a particular person finds especially annoying.","One of my biggest pet peeves is people chewing with their mouths open.","Littering is a major pet peeve of mine.","He has a pet peeve about people interrupting him while he's speaking.","C1"
"AllEnglish::LEP::EP0919","guilty pleasure","","","noun phrase","","[ˈgɪlti ˈplɛʒər]","","Something, such as a movie, television program, or piece of music, that one enjoys despite feeling that it is not generally held in high regard.","Watching cheesy reality TV shows is my guilty pleasure.","I admit that eating chocolate spread from the jar is a guilty pleasure.","We all have a guilty pleasure that we don't usually tell people about.","C1"
"AllEnglish::LEP::EP0919","bucket list","","","noun phrase","","[ˈbʌkɪt lɪst]","","A number of experiences or achievements that a person hopes to have or accomplish during their lifetime.","Seeing the Northern Lights is at the top of my bucket list.","She managed to tick several items off her bucket list this year.","Skydiving was on his bucket list, but he was too afraid to do it.","C1"
"AllEnglish::LEP::EP0919","epiphany","","","noun","","[ɪˈpɪfəni]","","A moment of sudden revelation or insight.","I had an epiphany while watching the movie and realized what I wanted to do with my life.","It wasn't a gradual realization, but a sudden epiphany.","She had an epiphany about how to solve the problem.","C2"
"AllEnglish::LEP::EP0919","hindsight","","","noun","","[ˈhaɪndsaɪt]","","Understanding of a situation or event only after it has happened or developed.","In hindsight, I should have studied harder for the exam.","Hindsight is 20/20, as they say.","With the benefit of hindsight, we can see where we made mistakes.","C1"
"AllEnglish::LEP::EP0919","nostalgia","","","noun","","[nɒˈstældʒə]","","A sentimental longing or wistful affection for the past, typically for a period or place with happy personal associations.","Listening to that song fills me with nostalgia for my university days.","The movie relies heavily on 80s nostalgia.","He felt a wave of nostalgia when he visited his childhood home.","B2"
"AllEnglish::LEP::EP0919","serendipity","","","noun","","[ˌsɛrənˈdɪpɪti]","","The occurrence and development of events by chance in a happy or beneficial way.","It was pure serendipity that we met at the coffee shop right before the rain started.","Many scientific discoveries are a result of serendipity.","The serendipity of finding the perfect book when I needed it most was amazing.","C2"
"AllEnglish::LEP::EP0919","mundane","","","adjective","","[mʌnˈdeɪn]","","Lacking interest or excitement; dull; of this earthly world rather than a heavenly or spiritual one.","I enjoy the mundane tasks of daily life, like washing the dishes.","He wanted to escape his mundane existence and travel the world.","Even the most mundane conversations can reveal something interesting.","C1"
"AllEnglish::LEP::EP0919","profound","","","adjective","","[prəˈfaʊnd]","","(Of a state, quality, or emotion) very great or intense; having or showing great knowledge or insight.","The book had a profound effect on my thinking.","He made a profound observation about human nature.","There was a profound silence in the room.","C1"
"AllEnglish::LEP::EP0919","controversial","","","adjective","","[ˌkɒntrəˈvɜːrʃəl]","","Giving rise or likely to give rise to public disagreement.","The decision to close the library was very controversial.","He holds some controversial views on politics.","It is a controversial topic that often leads to arguments.","B2"
"AllEnglish::LEP::EP0919","subjective","","","adjective","","[səbˈdʒɛktɪv]","","Based on or influenced by personal feelings, tastes, or opinions.","Taste in art is entirely subjective.","The grading of the essay was somewhat subjective.","It's a subjective opinion, not a fact.","B2"
"AllEnglish::LEP::EP0919","ambiguous","","","adjective","","[æmˈbɪgjuəs]","","(Of language) open to more than one interpretation; having a double meaning.","The ending of the film was ambiguous, leaving the audience to decide what happened.","The instructions were ambiguous and confusing.","His reply was ambiguous, so I wasn't sure if he agreed.","C1"
"AllEnglish::LEP::EP0919","nuance","","","noun","","[ˈnjuːɑːns]","","A subtle difference in or shade of meaning, expression, or sound.","It takes time to understand the nuances of a foreign language.","The actor conveyed the nuances of the character's emotion perfectly.","There are many nuances in the debate that are often overlooked.","C1"
"AllEnglish::LEP::EP0919","articulate","","","adjective/verb","","[ɑːrˈtɪkjʊlət]","","(Adjective) Having or showing the ability to speak fluently and coherently; (Verb) To express (an idea or feeling) fluently and coherently.","She is a very articulate speaker who can explain complex ideas clearly.","He struggled to articulate his feelings.","The student gave a very articulate presentation.","C1"
"AllEnglish::LEP::EP0919","introspective","","","adjective","","[ˌɪntrəˈspɛktɪv]","","Characterized by or given to introspection (the examination of one's own conscious thoughts and feelings).","He is an introspective person who spends a lot of time thinking about his life.","The album is very introspective and personal.","Writing a diary can be a helpful introspective exercise.","C2"
"AllEnglish::LEP::EP0919","ambivert","","","noun","","[ˈæmbɪvɜːrt]","","A person who has a balance of extrovert and introvert features.","I think I'm an ambivert; I like socializing, but I also need time alone.","Ambiverts can adapt to different social situations easily.","The test results suggest you are an ambivert.","C2"
"AllEnglish::LEP::EP0919","cynical","","","adjective","","[ˈsɪnɪkəl]","","Believing that people are motivated by self-interest; distrustful of human sincerity or integrity.","He has a cynical view of politics and politicians.","Don't be so cynical; maybe they really want to help.","She gave a cynical laugh.","B2"
"AllEnglish::LEP::EP0919","skeptical","","","adjective","","[ˈskɛptɪkəl]","","Not easily convinced; having doubts or reservations.","I am skeptical about the claims made in the advertisement.","Scientists should always be skeptical and ask for evidence.","She was skeptical of the new plan.","B2"
"AllEnglish::LEP::EP0919","procrastinate","","","verb","","[proʊˈkræstɪneɪt]","","Delay or postpone action; put off doing something.","I tend to procrastinate when I have a difficult task to do.","Don't procrastinate; start studying for the exam now.","Procrastinating only makes the stress worse later.","B2"
"AllEnglish::LEP::EP0919","multitask","","","verb","","[ˈmʌltiˌtæsk]","","Deal with more than one task at the same time.","I'm not very good at multitasking; I prefer to focus on one thing at a time.","Mothers often have to multitask to get everything done.","The computer slows down when it has to multitask too many programs.","B2"
"AllEnglish::LEP::EP0919","prioritize","","","verb","","[praɪˈɔːrɪtaɪz]","","Designate or treat (something) as more important than other things.","You need to prioritize your tasks if you want to finish on time.","We should prioritize health over wealth.","The government decided to prioritize education reform.","B2"
"AllEnglish::LEP::EP0919","minimalist","","","adjective/noun","","[ˈmɪnɪməlɪst]","","Relating to minimalism; a person who advocates or practices minimalism (living with less).","He adopted a minimalist lifestyle and sold most of his possessions.","The apartment has a minimalist design with very little furniture.","She is a minimalist who prefers experiences over things.","C1"
"AllEnglish::LEP::EP0919","sentimental","","","adjective","","[ˌsɛntɪˈmɛntl]","","Of or prompted by feelings of tenderness, sadness, or nostalgia.","I kept the ticket stub for sentimental reasons.","He gets very sentimental when watching old movies.","The watch has great sentimental value to me because it was my grandfather's.","B2"
"AllEnglish::LEP::EP0919","pragmatic","","","adjective","","[prægˈmætɪk]","","Dealing with things sensibly and realistically in a way that is based on practical rather than theoretical considerations.","We need a pragmatic approach to solving this problem.","She is a pragmatic leader who focuses on results.","His decision was pragmatic, not emotional.","C1"
"AllEnglish::LEP::EP0919","frugal","","","adjective","","[ˈfruːgəl]","","Sparing or economical with regard to money or food.","He lives a frugal life and saves most of his income.","Be frugal with your water usage during the drought.","A frugal meal of bread and cheese.","C1"
"AllEnglish::LEP::EP0919","burnout","","","noun","","[ˈbɜːrnaʊt]","","Physical or mental collapse caused by overwork or stress.","She suffered from burnout after working 80 hours a week for a year.","To avoid burnout, you should take regular breaks.","Burnout is a serious issue in the medical profession.","C1"
"AllEnglish::LEP::EP0919","superstitious","","","adjective","","[ˌsuːpərˈstɪʃəs]","","Having or showing a belief in superstitions.","I'm not superstitious, but I still avoid walking under ladders.","He is very superstitious about wearing his lucky socks.","Sailors are often superstitious about the weather.","B2"
"AllEnglish::LEP::EP0919","jinx","","","verb/noun","","[dʒɪŋks]","","To bring bad luck to; a person or thing that brings bad luck.","Don't say we've won yet, you might jinx it!","He thinks there is a jinx on the team because they keep losing.","I don't want to jinx our chances.","C1"
"AllEnglish::LEP::EP0919","heirloom","","","noun","","[ˈɛərluːm]","","A valuable object that has belonged to a family for several generations.","The necklace is a family heirloom passed down from my grandmother.","They sold the family heirlooms to pay the debt.","It is a precious heirloom that must be protected.","C1"
"AllEnglish::LEP::EP0919","accomplishment","","","noun","","[əˈkʌmplɪʃmənt]","","Something that has been achieved successfully.","Graduating from university was a major accomplishment for her.","He felt a sense of accomplishment after finishing the marathon.","It is quite an accomplishment to learn a new language as an adult.","B2"
"AllEnglish::LEP::EP0919","irrational","","","adjective","","[ɪˈræʃənəl]","","Not logical or reasonable.","I have an irrational fear of spiders.","His behavior was completely irrational.","It is irrational to worry about things you cannot control.","B2"
"AllEnglish::LEP::EP0919","ambience","","","noun","","[ˈæmbiəns]","","The character and atmosphere of a place.","The restaurant has a lovely, romantic ambience.","Lighting plays a big part in creating the right ambience.","I enjoyed the relaxed ambience of the cafe.","C1"
"AllEnglish::LEP::EP0919","spontaneity","","","noun","","[spɒntəˈniːɪti]","","The condition of being spontaneous; open, natural, and uninhibited behavior.","I love the spontaneity of our road trips.","The plan lacked spontaneity because everything was scheduled.","We need a bit more spontaneity in our lives.","C1"
"AllEnglish::LEP::EP0919","tranquil","","","adjective","","[ˈtræŋkwɪl]","","Free from disturbance; calm.","The garden is a tranquil place to relax.","He led a tranquil life in the countryside.","The water was tranquil and still.","C1"
"AllEnglish::LEP::EP0919","therapeutic","","","adjective","","[ˌθɛrəˈpjuːtɪk]","","Relating to the healing of disease; having a good effect on the body or mind.","I find gardening very therapeutic.","Listening to music can be therapeutic when you are stressed.","The spa offers various therapeutic treatments.","B2"
"AllEnglish::LEP::EP0919","solitude","","","noun","","[ˈsɒlɪtjuːd]","","The state or situation of being alone.","He enjoyed the solitude of the mountains.","Solitude allows for deep reflection.","There is a difference between solitude and loneliness.","C1"
"AllEnglish::LEP::EP0919","ambivalent","","","adjective","","[æmˈbɪvələnt]","","Having mixed feelings or contradictory ideas about something or someone.","I am ambivalent about the new job offer; it pays more but requires more travel.","She felt ambivalent towards her ex-boyfriend.","The public is ambivalent about the new law.","C2"
"AllEnglish::LEP::EP0919","retrospect","","","noun","","[ˈrɛtrəspɛkt]","","A survey or review of a past course of events or period of time (usually 'in retrospect').","In retrospect, I should have taken that opportunity.","Retrospect makes everything seem clearer.","It is easy to judge in retrospect.","C1"
"AllEnglish::LEP::EP0919","optimistic","","","adjective","","[ˌɒptɪˈmɪstɪk]","","Hopeful and confident about the future.","I am optimistic that things will get better next year.","He has an optimistic outlook on life.","The forecast is optimistic.","B2"
"AllEnglish::LEP::EP0919","pessimistic","","","adjective","","[ˌpɛsɪˈmɪstɪk]","","Tending to see the worst aspect of things or believe that the worst will happen.","Don't be so pessimistic; try to look on the bright side.","He has a pessimistic attitude about the economy.","It's easy to become pessimistic when things go wrong.","B2"
"AllEnglish::LEP::EP0919","idealistic","","","adjective","","[ˌaɪdiəˈlɪstɪk]","","Characterized by idealism; unrealistically aiming for perfection.","She is young and idealistic, believing she can change the world.","His idealistic vision was not practical.","It is an idealistic goal, but worth striving for.","C1"
"AllEnglish::LEP::EP0919","empathetic","","","adjective","","[ˌɛmpəˈθɛtɪk]","","Showing an ability to understand and share the feelings of another.","She is a very empathetic listener.","He was empathetic to their situation.","We need more empathetic leaders.","C1"
"AllEnglish::LEP::EP0919","compassionate","","","adjective","","[kəmˈpæʃənət]","","Feeling or showing sympathy and concern for others.","He is a compassionate man who helps the poor.","She gave him a compassionate look.","It was a compassionate act.","C1"
"AllEnglish::LEP::EP0919","open-minded","","","adjective","","[ˈoʊpən ˈmaɪndɪd]","","Willing to consider new ideas; unprejudiced.","You need to be open-minded when travelling.","He is open-minded about trying new foods.","She has a very open-minded approach to education.","B2"
"AllEnglish::LEP::EP0919","bias","","","noun","","[ˈbaɪəs]","","Prejudice in favor of or against one thing, person, or group compared with another, usually in a way considered to be unfair.","There is a bias against older workers in the industry.","We need to eliminate bias from the hiring process.","The news report showed a clear political bias.","B2"
"AllEnglish::LEP::EP0919","etiquette","","","noun","","[ˈɛtɪkɛt]","","The customary code of polite behavior in society or among members of a particular profession or group.","It is considered poor etiquette to check your phone during dinner.","He studied the rules of business etiquette.","Social etiquette varies from country to country.","C1"
"AllEnglish::LEP::EP0919","considerate","","","adjective","","[kənˈsɪdərət]","","Careful not to cause inconvenience or hurt to others.","It was very considerate of you to bring me a coffee.","Be considerate of your neighbors and keep the noise down.","He is always considerate of other people's feelings.","B2"
"AllEnglish::LEP::EP0919","dabbler","","","noun","","[ˈdæblər]","","A person who engages in an activity simply and superficially.","I'm just a dabbler in painting, I'm not a professional.","He is a dabbler in many hobbies but a master of none.","She is a dabbler in the stock market.","C2"
"AllEnglish::LEP::EP0919","mastery","","","noun","","[ˈmæstəri]","","Comprehensive knowledge or skill in a subject or accomplishment.","He has achieved mastery of the violin.","It takes years to attain mastery in a martial art.","Her mastery of the language is impressive.","C1"
"AllEnglish::LEP::EP0919","novice","","","noun","","[ˈnɒvɪs]","","A person new to or inexperienced in a field or situation.","I am a complete novice at golf.","The course is designed for novices.","He made a novice mistake.","C1"
"AllEnglish::LEP::EP0919","unwind","","","verb","","[ʌnˈwaɪnd]","","Relax after a period of work or tension.","I like to unwind with a glass of wine after work.","Reading helps me unwind before bed.","We went to the beach to unwind.","B2"
"AllEnglish::LEP::EP0919","recharge","","","verb","","[riːˈtʃɑːrdʒ]","","Regain one's energy and strength.","I need a holiday to recharge my batteries.","Sleep helps the body to recharge.","He took a nap to recharge.","B2"
"AllEnglish::LEP::EP0919","vice","","","noun","","[vaɪs]","","Immoral or wicked behavior; a bad habit.","Smoking is my only vice.","He has no vices that I know of.","Greed is a terrible vice.","C1"
"AllEnglish::LEP::EP0919","virtue","","","noun","","[ˈvɜːrtʃuː]","","Behavior showing high moral standards; a good quality.","Patience is a virtue.","He is a man of great virtue.","She extolled the virtues of a vegetarian diet.","C1"
"AllEnglish::LEP::EP0919","moderation","","","noun","","[ˌmɒdəˈreɪʃən]","","The avoidance of excess or extremes, especially in one's behavior or political opinions.","Moderation is key to a healthy diet.","He drinks alcohol in moderation.","She advised moderation in all things.","C1"
"AllEnglish::LEP::EP0919","excess","","","noun","","[ˈɛksɛs]","","An amount of something that is more than necessary, permitted, or desirable.","An excess of stress can lead to health problems.","He tends to drink to excess at parties.","The excess food was donated to charity.","B2"
"AllEnglish::LEP::EP0919","decisive","","","adjective","","[dɪˈsaɪsɪv]","","Settling an issue; producing a definite result; (of a person) having or showing the ability to make decisions quickly and effectively.","She is a decisive leader.","It was a decisive victory.","You need to be decisive in a crisis.","B2"
"AllEnglish::LEP::EP0919","indecisive","","","adjective","","[ˌɪndɪˈsaɪsɪv]","","Not settling an issue; (of a person) having or showing a tendency to be unable to make decisions quickly and effectively.","He is too indecisive to be a manager.","I am feeling very indecisive about what to wear.","The battle was indecisive.","B2"
"AllEnglish::LEP::EP0919","dilemma","","","noun","","[dɪˈlɛmə]","","A situation in which a difficult choice has to be made between two or more alternatives, especially equally undesirable ones.","He is facing a moral dilemma.","The dilemma was whether to stay or go.","She helped me solve my dilemma.","B2"
"AllEnglish::LEP::EP0919","glimpse","","","noun/verb","","[glɪmps]","","A momentary or partial view.","I caught a glimpse of the sea as we drove past.","He glimpsed her in the crowd.","The book gives a glimpse into the future.","B2"
"AllEnglish::LEP::EP0919","vivid","","","adjective","","[ˈvɪvɪd]","","Producing powerful feelings or strong, clear images in the mind.","I have vivid memories of my childhood.","She gave a vivid description of the accident.","The colors in the painting are very vivid.","B2"
"AllEnglish::LEP::EP0919","contemplate","","","verb","","[ˈkɒntɛmpleɪt]","","Look thoughtfully for a long time at; think about.","He contemplated the meaning of life.","She stood contemplating the painting.","I am contemplating quitting my job.","C1"
"AllEnglish::LEP::EP0919","ponder","","","verb","","[ˈpɒndər]","","Think about (something) carefully, especially before making a decision or reaching a conclusion.","He pondered the question for a moment.","She pondered over the letter.","I need time to ponder the offer.","C1"
"AllEnglish::LEP::EP0919","reminisce","","","verb","","[ˌrɛmɪˈnɪs]","","Indulge in enjoyable recollection of past events.","They reminisced about their school days.","We sat around the fire reminiscing.","He likes to reminisce about the old times.","C1"
"AllEnglish::LEP::EP0919","curse","","","noun/verb","","[kɜːrs]","","A solemn utterance intended to invoke a supernatural power to inflict harm or punishment on someone or something.","He felt like the bad luck was a curse.","The witch put a curse on the prince.","He cursed under his breath.","B2"
"AllEnglish::LEP::EP0919","blessing","","","noun","","[ˈblɛsɪŋ]","","A beneficial thing for which one is grateful; God's favor and protection.","Good health is a blessing.","It was a blessing in disguise.","He gave them his blessing to marry.","B2"
"AllEnglish::LEP::EP0919","legacy","","","noun","","[ˈlɛgəsi]","","Something left or handed down by a predecessor.","He wants to leave a positive legacy for his children.","The war left a legacy of pain and suffering.","Her artistic legacy will live on.","C1"
"AllEnglish::LEP::EP0919","awkward","","","adjective","","[ˈɔːkwərd]","","Causing or feeling embarrassment or inconvenience; not smooth or graceful.","There was an awkward silence.","He feels socially awkward at parties.","It was an awkward moment when they bumped into each other.","B2"
"AllEnglish::LEP::EP0919","cringe","","","verb","","[krɪndʒ]","","Bend one's head and body in fear or in a servile manner; experience an inward shiver of embarrassment or disgust.","I cringe when I remember what I said.","The scene in the movie made me cringe.","He cringed at the sight of the needle.","C1"
"AllEnglish::LEP::EP0919","role model","","","noun","","[roʊl ˈmɒdəl]","","A person looked to by others as an example to be imitated.","He is a great role model for young people.","She considers her mother her role model.","Athletes are often seen as role models.","B2"
"AllEnglish::LEP::EP0919","motto","","","noun","","[ˈmɒtoʊ]","","A short sentence or phrase chosen as encapsulating the beliefs or ideals guiding an individual, family, or institution.","His motto is 'live and let live'.","The school's motto is 'Excellence in all things'.","'Carpe Diem' is a famous motto.","C1"
"AllEnglish::LEP::EP0919","wisdom","","","noun","","[ˈwɪzdəm]","","The quality of having experience, knowledge, and good judgment; the quality of being wise.","He shared his wisdom with the students.","Wisdom comes with age.","It was a decision based on wisdom, not impulse.","B2"
"AllEnglish::LEP::EP0919","insight","","","noun","","[ˈɪnsaɪt]","","The capacity to gain an accurate and deep intuitive understanding of a person or thing.","The book offers a fascinating insight into the war.","He has great insight into human nature.","Her comments gave me a new insight.","C1"
"AllEnglish::LEP::EP0919","intuition","","","noun","","[ˌɪntjuˈɪʃən]","","The ability to understand something immediately, without the need for conscious reasoning.","I trusted my intuition and it was right.","Women are often said to have strong intuition.","His intuition told him something was wrong.","C1"
"AllEnglish::LEP::EP0919","gut feeling","","","noun phrase","","[gʌt ˈfiːlɪŋ]","","An instinct or intuition; an immediate or basic feeling or reaction without a logical rationale.","I have a gut feeling that he is lying.","Go with your gut feeling.","My gut feeling told me to turn left.","C1"
"AllEnglish::LEP::EP0919","rational","","","adjective","","[ˈræʃənəl]","","Based on or in accordance with reason or logic.","Let's try to find a rational solution.","He is usually a very rational person.","There must be a rational explanation.","B2"
"AllEnglish::LEP::EP0919","autonomy","","","noun","","[ɔːˈtɒnəmi]","","The right or condition of self-government; freedom from external control or influence.","She values her autonomy and independence.","The region was granted autonomy.","Workers enjoy a degree of autonomy in their jobs.","C1"
"AllEnglish::LEP::EP0919","turn over a new leaf","","","idiom","","[tɜːrn ˈoʊvər ə njuː liːf]","","To start to act or behave in a better or more responsible way.","He promised to turn over a new leaf and stop smoking.","New Year is a good time to turn over a new leaf.","She turned over a new leaf after the accident.","C1"
"AllEnglish::LEP::EP0919","shake things up","","","idiom","","[ʃeɪk θɪŋz ʌp]","","To make significant changes to an existing system or situation.","We need to shake things up to improve performance.","The new manager shook things up immediately.","Try a new routine to shake things up.","C1"
