#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0901","speckled","","","adjective","","[ˈspɛkəld]","","Covered with small marks or spots.","The snake had a speckled yellow skin.","She wore a speckled dress to the party.","The bird's eggs were speckled with brown.","C1"
"AllEnglish::LEP::EP0901","band","","","noun","","[bænd]","","A flat, thin strip or loop of material; a group of people/animals.","The speckled band referred to the snake.","He wore a gold band on his finger.","A band of gypsies lived on the land.","B2"
"AllEnglish::LEP::EP0901","haggard","","","adjective","","[ˈhæɡərd]","","Looking exhausted and unwell, especially from fatigue, worry, or suffering.","She looked haggard and premature grey.","His face was haggard after sleepless nights.","The haggard refugees arrived at the border.","C2"
"AllEnglish::LEP::EP0901","agitation","","","noun","","[ˌædʒɪˈteɪʃən]","","A state of anxiety or nervous excitement.","She arrived in a state of extreme agitation.","His agitation was visible to everyone.","The news caused great agitation among the staff.","C1"
"AllEnglish::LEP::EP0901","shiver","","","verb","","[ˈʃɪvər]","","To shake slightly and uncontrollably as a result of being cold, frightened, or excited.","She shivered with terror.","I shivered in the cold wind.","The thought made him shiver.","B2"
"AllEnglish::LEP::EP0901","premature","","","adjective","","[ˌprɛməˈtjʊər]","","Occurring or done before the usual or proper time; too early.","Her hair was premature grey due to stress.","His death was tragic and premature.","It is premature to make a decision now.","B2"
"AllEnglish::LEP::EP0901","bewilderment","","","noun","","[bɪˈwɪldərmənt]","","A feeling of being perplexed and confused.","She stared at him in bewilderment.","His bewilderment grew as the story unfolded.","There was total bewilderment when the lights went out.","C1"
"AllEnglish::LEP::EP0901","manifold","","","adjective","Formal","[ˈmænɪfoʊld]","","Many and various.","The reasons for his failure were manifold.","She has manifold duties in the office.","The manifold blessings of nature.","C2"
"AllEnglish::LEP::EP0901","convulsed","","","adjective/verb","","[kənˈvʌlst]","","Suffering violent involuntary contraction of the muscles; throw into violent social or political upheaval.","Her face was convulsed with terror.","The country was convulsed by war.","He was convulsed with laughter.","C2"
"AllEnglish::LEP::EP0901","writhe","","","verb","","[raɪð]","","Make continual twisting, squirming movements or contortions of the body.","She writhed in pain on the floor.","The snake writhed in his grip.","He writhed with embarrassment.","C2"
"AllEnglish::LEP::EP0901","stepfather","","","noun","","[ˈstɛpˌfɑːðər]","","A man who is married to one's mother after the divorce or death of one's father.","Her stepfather was a violent man.","He didn't get along with his stepfather.","Her stepfather Dr. Roylott lived at Stoke Moran.","B1"
"AllEnglish::LEP::EP0901","dissolute","","","adjective","","[ˈdɪsəluːt]","","Lax in morals; licentious.","He wasted his fortune on a dissolute life.","The dissolute aristocrat lost everything.","His dissolute behavior shocked the town.","C2"
"AllEnglish::LEP::EP0901","aristocrat","","","noun","","[ˈærɪstəkræt]","","A member of the aristocracy (nobility).","The family were once wealthy aristocrats.","He behaved like an arrogant aristocrat.","The French Revolution targeted aristocrats.","B2"
"AllEnglish::LEP::EP0901","pauper","","","noun","Old-fashioned","[ˈpɔːpər]","","A very poor person.","He died a pauper despite his earlier wealth.","The prince and the pauper swapped places.","He was buried in a pauper's grave.","C1"
"AllEnglish::LEP::EP0901","pittance","","","noun","","[ˈpɪtəns]","","A very small or inadequate amount of money paid to someone as an allowance or wage.","She lived on a pittance.","He works hard for a mere pittance.","The inheritance was a pittance compared to the debt.","C1"
"AllEnglish::LEP::EP0901","brawl","","","noun/verb","","[brɔːl]","","A rough or noisy fight or quarrel.","He got into a brawl in the village.","A drunken brawl broke out in the pub.","They were brawling in the street.","C1"
"AllEnglish::LEP::EP0901","blacksmith","","","noun","","[ˈblæksmɪth]","","A person who makes and repairs things in iron by hand.","Dr. Roylott threw the blacksmith into a stream.","The blacksmith forged a horseshoe.","He is as strong as a blacksmith.","B2"
"AllEnglish::LEP::EP0901","avert","","","verb","","[əˈvɜːrt]","","To prevent or ward off (an undesirable occurrence).","He paid a lot of money to avert a scandal.","We must take steps to avert a crisis.","She averted her eyes from the scene.","C1"
"AllEnglish::LEP::EP0901","vagabond","","","noun","","[ˈvæɡəbɒnd]","","A person who wanders from place to place without a home or job.","He allowed vagabonds to camp on his land.","He lived the life of a vagabond.","The gypsies were described as vagabonds.","C2"
"AllEnglish::LEP::EP0901","encampment","","","noun","","[ɪnˈkæmpmənt]","","A place with temporary accommodations consisting of huts or tents.","There was a gypsy encampment on the estate.","The soldiers set up an encampment.","The police cleared the illegal encampment.","C1"
"AllEnglish::LEP::EP0901","imminent","","","adjective","","[ˈɪmɪnənt]","","About to happen.","She feared she was in imminent danger.","A storm is imminent.","The imminent arrival of the guests.","C1"
"AllEnglish::LEP::EP0901","coroner","","","noun","Legal","[ˈkɒrənər]","","An official who holds inquests into violent, sudden, or suspicious deaths.","The coroner investigated the cause of death.","The coroner's report was inconclusive.","She had to testify before the coroner.","C2"
"AllEnglish::LEP::EP0901","inquest","","","noun","Legal","[ˈɪnkwɛst]","","A judicial inquiry to ascertain the facts relating to an incident, such as a death.","An inquest was held to determine how she died.","The inquest recorded a verdict of accidental death.","He attended the inquest as a witness.","C2"
