#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
AllEnglish::LEP::EP0929,"stand-up special","","","noun phrase","","ˈstændʌp ˈspɛʃəl","","A recorded performance of a stand-up comedy routine, often released as a film or television special.","Sarah Donnelly's new stand-up special is now available on YouTube.","Have you seen Dave Chappelle's latest stand-up special?","Many comedians dream of getting a Netflix stand-up special.","C1"
AllEnglish::LEP::EP0929,"expat","","","noun","","ˈɛkspæt","","Short for expatriate; a person who lives outside their native country.","Sarah talks about the expat experience in Paris.","There is a large community of British expats in Spain.","Being an expat can be both exciting and challenging.","C1"
AllEnglish::LEP::EP0929,"soft spot","","","idiom","","sɒft spɒt","","A strong liking for something or someone.","Americans seem to have a soft spot for France.","I have a soft spot for old romantic comedies.","He has a soft spot for stray animals.","C2"
AllEnglish::LEP::EP0929,"romanticise","","","verb","","rəʊˈmæntɪsaɪz","","To deal with or describe in an idealized or unrealistic fashion; make (something) seem better or more appealing than it really is.","Tourists often romanticise Paris before they visit.","Don't romanticise the past; it wasn't all good.","The movie romanticises the life of a criminal.","C2"
AllEnglish::LEP::EP0929,"seductive","","","adj","","sɪˈdʌktɪv","","Tempting and attractive; enticing.","The idea of living in Paris is very seductive.","The offer was very seductive, but I had to refuse.","She has a seductive voice.","C1"
AllEnglish::LEP::EP0929,"bend to","","","phrasal verb","","bɛnd tuː","","To submit to; to change in order to suit someone else.","The culture is not going to bend to you in any way.","He refused to bend to their demands.","The rules won't bend to your personal preferences.","C2"
AllEnglish::LEP::EP0929,"lifeblood","","","noun","","ˈlaɪfblʌd","","The indispensable factor or influence that gives something its strength and vitality.","Tourists are the lifeblood of many industries in Paris.","Innovation is the lifeblood of our company.","Small businesses are the lifeblood of the economy.","C2"
AllEnglish::LEP::EP0929,"slap in the face","","","idiom","","slæp ɪn ðə feɪs","","An unexpected rejection or affront; a shock.","Real life can be a bit of a slap in the face for tourists.","His refusal to help was a real slap in the face.","The criticism felt like a slap in the face after all my hard work.","C2"
AllEnglish::LEP::EP0929,"chic","","","adj","","ʃiːk","","Elegantly and stylishly fashionable.","I'm going to be so elegant and chic.","She wears very chic clothes.","The hotel has a chic, modern design.","B2"
AllEnglish::LEP::EP0929,"freak out","","","phrasal verb","","friːk aʊt","","To become or cause to become extremely emotional (anxious, angry, etc.).","You freak out about how to order your baguette.","Don't freak out, but I lost the keys.","She freaked out when she saw the spider.","B2"
AllEnglish::LEP::EP0929,"fawn over","","","phrasal verb","","fɔːn ˈəʊvə","","To give a lot of attention and praise to someone or something (often insincerely).","She's got all these hot men fawning after her.","Everyone fawned over the new baby.","He hates it when people fawn over him because he's famous.","C2"
AllEnglish::LEP::EP0929,"memoir","","","noun","","ˈmɛmwɑː","","A historical account or biography written from personal knowledge.","There are lots of memoirs about being an American in Paris.","She wrote a memoir about her childhood in Africa.","His political memoirs were a bestseller.","C1"
AllEnglish::LEP::EP0929,"vibe","","","noun","","vaɪb","","A person's emotional state or the atmosphere of a place as communicated to and felt by others.","It was more about this vibe that Americans have.","The restaurant has a really cool vibe.","I'm getting a bad vibe from him.","B2"
AllEnglish::LEP::EP0929,"roll up","","","phrasal verb","","rəʊl ʌp","","To arrive (often casually or unexpectedly).","Some of us rolled up here as students.","He rolled up to the party an hour late.","They rolled up in a limousine.","C1"
AllEnglish::LEP::EP0929,"get by","","","phrasal verb","","ɡɛt baɪ","","To manage with difficulty to live or accomplish something.","We're just trying to get by.","I can get by in French, but I'm not fluent.","How does she get by on such a small salary?","B2"
AllEnglish::LEP::EP0929,"stiletto","","","noun","","stɪˈlɛtəʊ","","A shoe with a high, thin heel.","Let Emily wear her four-inch stilettos.","She can't walk in stilettos.","Stilettos are not practical for cobblestone streets.","C1"
AllEnglish::LEP::EP0929,"queue","","","noun","","kjuː","","A line or sequence of people or vehicles awaiting their turn to be attended to or to proceed.","I'd love to see one episode filmed entirely in one queue.","There was a long queue for the bus.","We had to join the back of the queue.","B1"
AllEnglish::LEP::EP0929,"prefecture","","","noun","","ˈpriːfɛktʃə","","In France, the office of the prefect; often associated with bureaucracy for visas/residency.","She's never gone to the prefecture.","I spent all day waiting at the prefecture.","You need to make an appointment at the prefecture.","C1"
AllEnglish::LEP::EP0929,"bureaucratic","","","adj","","ˌbjʊərəˈkrætɪk","","Relating to the business of running an organization, or government.","She doesn't have to face the French bureaucratic system.","The process was slow and bureaucratic.","We got bogged down in bureaucratic red tape.","C1"
AllEnglish::LEP::EP0929,"depiction","","","noun","","dɪˈpɪkʃən","","The action or result of depicting something, especially in art.","Is it a realistic depiction of life in Paris?","The movie's depiction of war was brutal.","Her painting is a beautiful depiction of the landscape.","C1"
AllEnglish::LEP::EP0929,"love to hate","","","idiom","","lʌv tuː heɪt","","To enjoy disliking something or someone.","You love to hate them and you hate to love them.","He's the villain that audiences love to hate.","Reality TV stars are often people we love to hate.","C2"
AllEnglish::LEP::EP0929,"wage war","","","collocation","","weɪdʒ wɔː","","To carry on a war.","The Royal families would wage war against each other.","The government is waging war on drugs.","They waged war for ten years.","C1"
AllEnglish::LEP::EP0929,"get it on","","","slang","","ɡɛt ɪt ɒn","","To have sex.","The Royals would probably get it on as part of a peace treaty.","They were getting it on in the back of the car.","(Vulgar/Informal use).","C2"
AllEnglish::LEP::EP0929,"authoritarianism","","","noun","","ɔːˌθɒrɪˈtɛərɪənɪzəm","","The enforcement or advocacy of strict obedience to authority at the expense of personal freedom.","The country seems to be going towards authoritarianism.","He criticized the authoritarianism of the regime.","History warns against the dangers of authoritarianism.","C2"
AllEnglish::LEP::EP0929,"hold to account","","","idiom","","həʊld tuː əˈkaʊnt","","To require a person to explain or be responsible for their actions.","It's not your job to hold your entire country to account.","Politicians must be held to account for their promises.","The media holds the government to account.","C1"
AllEnglish::LEP::EP0929,"periphery","","","noun","","pəˈrɪfəri","","The outer limits or edge of an area or object.","Where's the party? Oh, it's just on the other side of the periphery.","They live on the periphery of the city.","Industrial zones are often located on the periphery.","C1"
AllEnglish::LEP::EP0929,"suburb","","","noun","","ˈsʌbɜːb","","An outlying district of a city, especially a residential one.","We're never going to live in the suburbs.","She grew up in a quiet suburb.","Commuting from the suburbs can take a long time.","B1"
AllEnglish::LEP::EP0929,"boulangerie","","","noun","","buːˈlɒnʒəri","","A bakery (French term often used by English speakers in France).","I went to the boulangerie on a Saturday morning.","The smell of fresh bread from the boulangerie is amazing.","There is a boulangerie on every corner.","B2"
AllEnglish::LEP::EP0929,"filter in","","","phrasal verb","","ˈfɪltər ɪn","","To move gradually into a line of traffic or people.","Another old person just filters in causing chaos.","Cars were filtering in from the slip road.","People slowly filtered into the hall.","C2"
AllEnglish::LEP::EP0929,"nightmare","","","noun","","ˈnaɪtmɛə","","A very unpleasant or frightening experience or prospect.","It was a nightmare.","The journey home was a nightmare.","Dealing with bureaucracy can be a nightmare.","B2"
AllEnglish::LEP::EP0929,"PG","","","adj","","piː dʒiː","","Parental Guidance (used to describe content suitable for a general audience, without swearing or violence).","I'm trying to keep it PG.","Let's keep the conversation PG, there are kids around.","The movie is rated PG.","C1"
