#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0891","imposter syndrome","","","noun phrase","","ɪmˈpɒstə ˈsɪndrəʊm","","A psychological pattern in which an individual doubts their skills, talents, or accomplishments and has a persistent internalized fear of being exposed as a ""fraud"".","Despite her success, she suffered from imposter syndrome and felt she didn't deserve the job.","Many high-achieving people experience imposter syndrome at some point in their careers.","He felt a sudden wave of imposter syndrome when asked to speak at the conference.","C2"
"AllEnglish::LEP::EP0891","rolling news","","","noun phrase","","ˈrəʊlɪŋ njuːz","","A 24-hour continuous news broadcast that updates stories as they happen.","Working in rolling news can be incredibly stressful due to the constant deadlines.","I switched on the TV to watch the rolling news coverage of the election.","The rolling news channel provided live updates throughout the night.","C1"
"AllEnglish::LEP::EP0891","correspondent","","","noun","","ˌkɒrɪˈspɒndənt","","A journalist employed to provide news reports for a newspaper or broadcasting organization, typically from a particular location or on a specific subject.","He worked as a foreign correspondent in Beijing for five years.","Our political correspondent is live at Downing Street with the latest updates.","Being a war correspondent involves a high level of risk.","B2"
"AllEnglish::LEP::EP0891","bureau","","","noun","","ˈbjʊərəʊ","","An office or department for transacting particular business, typically a news agency's office in a foreign city.","She was appointed as the chief of the Washington bureau.","The network has news bureaus in major cities around the world.","He manages a small bureau with a team of three reporters.","C1"
"AllEnglish::LEP::EP0891","stringer","","","noun","journalism","ˈstrɪŋə","","A freelance journalist, photographer, or videographer who contributes reports, photos, or videos to a news organization on an ongoing basis but is paid individually for each piece of published or broadcast work.","He started his career as a stringer in South America.","The newspaper relies on local stringers for coverage in remote areas.","Working as a stringer gives you freedom, but no job security.","C2"
"AllEnglish::LEP::EP0891","anchor","","","noun","journalism","ˈæŋkə","","A person who presents and coordinates a live television or radio programme, especially a news programme.","The news anchor read the breaking news with a serious expression.","She has been the lead anchor for the evening news for over a decade.","He hopes to become a prime-time news anchor one day.","B2"
"AllEnglish::LEP::EP0891","autocue","","","noun","","ˈɔːtəʊkjuː","","A device that displays words for a television presenter or actor to read as they speak to the camera; a teleprompter.","The presenter panicked when the autocue suddenly stopped working.","Reading naturally from an autocue is a skill that takes time to master.","He stumbled over his words because the text on the autocue was too small.","C1"
"AllEnglish::LEP::EP0891","piece to camera","","","noun phrase","journalism","piːs tuː ˈkæmərə","","A segment in a television news report where the reporter speaks directly to the camera at the location of the event (often abbreviated as PTC).","The report ended with a dramatic piece to camera from the scene of the fire.","He had to record the piece to camera several times due to the background noise.","A good piece to camera summarizes the main points of the story.","C2"
"AllEnglish::LEP::EP0891","voiceover","","","noun","","ˈvɔɪsəʊvə","","A piece of narration in a movie or broadcast, not accompanied by an image of the speaker.","The documentary features a voiceover by a famous actor.","She recorded the voiceover for the commercial in a professional studio.","The news package included a voiceover explaining the background of the conflict.","B2"
"AllEnglish::LEP::EP0891","stand-up","","","noun","comedy","ˈstændʌp","","A style of comedy where a comedian performs in front of a live audience, speaking directly to them.","He does stand-up at a local club every Tuesday night.","Stand-up comedy requires a lot of confidence and quick thinking.","She has a Netflix special featuring her latest stand-up routine.","B2"
"AllEnglish::LEP::EP0891","open mic","","","noun phrase","comedy","ˌəʊpən ˈmaɪk","","A live show at a coffeehouse, nightclub, or pub where audience members who are amateur performers or professionals can perform, often for the first time or to try new material.","He tried out his new jokes at an open mic night.","Open mic nights are a great way for new comedians to get experience.","The atmosphere at the open mic was supportive but chaotic.","C1"
"AllEnglish::LEP::EP0891","gig","","","noun","informal","ɡɪɡ","","A live performance by a musician or comedian, or a temporary job.","I've got a comedy gig in London this weekend.","The band played a gig at the local pub.","As a freelancer, he relies on getting regular gigs to pay the rent.","B2"
