#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0961","Imposter syndrome","","","noun phrase","","/ɪmˈpɒs.tə ˌsɪn.drəʊm/","","A psychological pattern in which an individual doubts their skills, talents, or accomplishments and has a persistent internalized fear of being exposed as a ""fraud"".","Many language learners suffer from imposter syndrome, feeling like they aren't 'good enough' to speak.","Even successful CEOs often experience imposter syndrome.","She overcame her imposter syndrome by celebrating small wins.","C2"
"AllEnglish::LEP::EP0961","Perfectionism","","","noun","","/pəˈfek.ʃən.ɪ.zəm/","","Refusal to accept any standard short of perfection.","Perfectionism can actually hinder language learning because you become afraid to make mistakes.","His perfectionism meant he never finished the project on time.","We need to let go of perfectionism and embrace progress.","C1"
"AllEnglish::LEP::EP0961","Fraud","","","noun","","/frɔːd/","","A person or thing intended to deceive others, typically by unjustifiably claiming or being credited with accomplishments or qualities.","I felt like a fraud when I taught the class, even though I was qualified.","He was exposed as a fraud.","The fear of being a fraud is central to imposter syndrome.","B2"
"AllEnglish::LEP::EP0961","Psychological barrier","","","noun phrase","","/ˌsaɪ.kəlˈɒdʒ.ɪ.kəl ˈbær.i.ər/","","A mental block or emotional hurdle that prevents someone from doing something.","Speaking a foreign language often involves overcoming a psychological barrier.","Fear of judgment creates a psychological barrier.","Once she broke through the psychological barrier, she improved rapidly.","C1"
"AllEnglish::LEP::EP0961","Judgment","","","noun","","/ˈdʒʌdʒ.mənt/","","The ability to make considered decisions or come to sensible conclusions; often refers to critical opinions formed about others.","Create a space free from judgment so learners feel safe.","Fear of negative judgment stops people from speaking up.","Reserve judgment until you know all the facts.","B2"
"AllEnglish::LEP::EP0961","Safe space","","","noun phrase","","/seɪf speɪs/","","A place or environment in which a person or category of people can feel confident that they will not be exposed to discrimination, criticism, or harassment.","The community is designed to be a safe space for women to practice English.","Classrooms should be safe spaces for making mistakes.","She needed a safe space to express her feelings.","B2"
"AllEnglish::LEP::EP0961","Thrive","","","verb","","/θraɪv/","","(Of a child, animal, or plant) grow or develop well or vigorously.","Some people thrive in high-pressure environments.","The business is thriving despite the recession.","Women often thrive in supportive, collaborative communities.","C1"
"AllEnglish::LEP::EP0961","Empower","","","verb","","/ɪmˈpaʊər/","","Give (someone) the authority or power to do something; make (someone) stronger and more confident.","Learning English can empower women to advance their careers.","We want to empower students to take control of their learning.","The movement empowered people to vote.","C1"
"AllEnglish::LEP::EP0961","Collaboration","","","noun","","/kəˌlæb.əˈreɪ.ʃən/","","The action of working with someone to produce or create something.","The project was a successful collaboration between the two teams.","Collaboration is key to solving complex problems.","They worked in close collaboration.","B2"
"AllEnglish::LEP::EP0961","Entrepreneur","","","noun","","/ˌɒn.trə.prəˈnɜːr/","","A person who organizes and operates a business or businesses, taking on greater than normal financial risks in order to do so.","Emma is a successful entrepreneur who started her own online school.","Being an entrepreneur requires resilience.","He has the spirit of an entrepreneur.","B2"
"AllEnglish::LEP::EP0961","Niche","","","noun","","/niːʃ/","","A specialized segment of the market for a particular kind of product or service.","She found a niche in teaching English to women.","He has carved out a niche for himself in the industry.","It's a niche market, but very profitable.","C1"
"AllEnglish::LEP::EP0961","Resonate","","","verb","","/ˈrez.ən.eɪt/","","Evoke or suggest images, memories, and emotions; (of an idea) [cite_start]meet with someone's agreement.","Her story really resonated with me[cite: 15].","The message of the speech resonated with the audience.","Does this idea resonate with you?","C2"
"AllEnglish::LEP::EP0961","Relatable","","","adjective","","/rɪˈleɪ.tə.bəl/","","Able to be related to; that someone can understand or sympathize with.","Emma is very relatable because she shares her own struggles.","The character was relatable to many teenagers.","He tries to make his content relatable.","C1"
