#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
AllEnglish::LEP::EP0962,"sincere","","","adj","","sɪnˈsɪə","","free from pretense or deceit; proceeding from genuine feelings","He told it in such a sincere, straightforward way that I couldn't help but believe him.","Please accept my sincere apologies for the delay.","She seems like a very sincere person who truly cares about the project.","B2"
AllEnglish::LEP::EP0962,"straightforward","","","adj","","ˌstreɪtˈfɔːwəd","","uncomplicated and easy to do or understand; (of a person) honest and frank","He told it in such a sincere, straightforward way.","The instructions were quite straightforward to follow.","He is a straightforward man who says exactly what he means.","B2"
AllEnglish::LEP::EP0962,"dim","","","adj","","dɪm","","(of a light or illumination) not shining brightly; not clearly seen","Without his slow, serious voice and the dim lighting, it felt different.","She stood in the dim corner of the room.","My memory of that day is getting a bit dim.","B2"
AllEnglish::LEP::EP0962,"cosy","","","adj","","ˈkəʊzi","","giving a feeling of comfort, warmth, and relaxation","Without the cosy comfort of dessert and wine glasses, the story seemed unbelievable.","The cabin was small but very cosy.","We had a cosy chat by the fire.","B2"
AllEnglish::LEP::EP0962,"tall tale","","","noun phrase","","tɔːl teɪl","","a story with unbelievable elements, related as if it were true and factual","Surely it was just a tall tale, or perhaps a metaphor for something.","My uncle is famous for telling tall tales about his fishing trips.","That sounds like a bit of a tall tale to me.","C1"
AllEnglish::LEP::EP0962,"metaphor","","","noun","","ˈmɛtəfə","","a figure of speech in which a word or phrase is applied to an object or action to which it is not literally applicable","Perhaps it was a metaphor for something, but it wasn't actually true.","The garden can be taken as a metaphor for the imagination.","She used a computer virus as a metaphor for the spread of rumors.","B2"
AllEnglish::LEP::EP0962,"fade","","","verb","","feɪd","","gradually grow faint and disappear","My doubts have faded.","The memory of the garden faded as he grew older.","The music faded out at the end of the song.","B2"
AllEnglish::LEP::EP0962,"haunt","","","verb","","hɔːnt","","(of a ghost) manifest itself at (a place) regularly; (of a memory or feeling) appear often and cause distress","I feel haunted by something that seems to drain the joy out of everything.","The garden would haunt him for the rest of his life.","He was haunted by the regret of not opening the door.","C1"
AllEnglish::LEP::EP0962,"drain","","","verb","","dreɪn","","deprive of strength or vitality; cause the water or other liquid to run out","It seems to drain the joy out of everything.","Working with him really drains my energy.","The colour drained from her face when she heard the news.","B2"
AllEnglish::LEP::EP0962,"longing","","","noun","","ˈlɒŋɪŋ","","a yearning desire","Something that fills me with a deep longing.","He felt a longing for the peace of the garden.","She looked back at her home with longing.","C1"
AllEnglish::LEP::EP0962,"hesitantly","","","adv","","ˈhɛzɪtəntli","","in a tentative or unsure manner","Then, hesitantly at first, but more easily as he went on, he started to tell me.","She smiled hesitantly at the stranger.","He hesitantly agreed to the proposal.","C1"
AllEnglish::LEP::EP0962,"detached","","","adj","","dɪˈtætʃt","","aloof and objective; not emotionally involved","Wallace wasn't always detached like that.","He can be quite distant and detached.","She tried to remain detached during the argument.","C1"
AllEnglish::LEP::EP0962,"accomplishment","","","noun","","əˈkʌmplɪʃmənt","","something that has been achieved successfully","His life was full of accomplishments.","Winning the award was a major accomplishment.","We celebrated the successful accomplishment of our task.","B2"
AllEnglish::LEP::EP0962,"scholarship","","","noun","","ˈskɒləʃɪp","","academic study or achievement; a grant or payment made to support a student's education","He finished way ahead of me, winning scholarships and awards.","She won a scholarship to Oxford.","He is known for his impressive scholarship on the subject.","B1"
AllEnglish::LEP::EP0962,"eternal","","","adj","","ɪˈtɜːnl","","lasting or existing forever; without end or beginning","Leading to something eternal and wonderful.","She promised him eternal love.","The eternal struggle between good and evil.","B2"
AllEnglish::LEP::EP0962,"Virginia creeper","","","noun","","vəˈdʒɪniə ˈkriːpə","","a North American climbing plant that is widely grown for its decorative autumn foliage","There was a red Virginia creeper growing on the wall.","The house was covered in Virginia creeper.","In autumn, the Virginia creeper turns a brilliant red.","C2"
AllEnglish::LEP::EP0962,"dull","","","adj","","dʌl","","lacking interest or excitement","Even though Wallace was bright, I think he found life dull.","The meeting was deadly dull.","He lived a dull and unhappy life compared to the garden.","B1"
AllEnglish::LEP::EP0962,"wander off","","","phrasal verb","","ˈwɒndər ɒf","","to walk away from where you are supposed to be","And then, one day, he wandered off.","Don't wander off, we need to stay together.","The child wandered off in the supermarket.","B2"
AllEnglish::LEP::EP0962,"attraction","","","noun","","əˈtrækʃn","","a quality or feature that evokes interest, liking, or desire","He felt something strange—an attraction, a desire to open it.","The main attraction of the job is the salary.","London has many tourist attractions.","B1"
AllEnglish::LEP::EP0962,"shabby","","","adj","","ˈʃæbi","","in poor condition through long or hard use or lack of care","He passed a row of shabby shops.","He was wearing a shabby old coat.","The hotel room was a bit shabby.","C1"
