#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
AllEnglish::LEP::EP0964,"drowsy","","","adj","","ˈdraʊzi","","Sleepy and lethargic; half-asleep.","I am recording this message first thing in the morning, and I am drowsy.","The warm room and the boring lecture made me feel drowsy.","He felt drowsy after taking the medication.","B2"
AllEnglish::LEP::EP0964,"kick off","","","phrasal verb","","kɪk ɒf","","To start or begin (an event or period).","It's all kicked off now; the Christmas period has begun.","The match kicks off at 3 pm.","We kicked off the meeting with a quick introduction.","B2"
AllEnglish::LEP::EP0964,"without further ado","","","idiom","","wɪˈðaʊt ˈfɜːðər əˈduː","","Immediately; with no more delay.","So without any further ado, let's get into the jingle.","Without further ado, let me introduce our guest.","And so, without further ado, the winner is...","C1"
AllEnglish::LEP::EP0964,"rambling","","","adj","","ˈræmblɪŋ","","(Of speech or writing) lengthy and confused or inconsequential.","This is a cosy, rambling episode where I just talk about whatever comes to mind.","He wrote a long, rambling letter to his parents.","Her speech was a bit rambling and hard to follow.","C1"
AllEnglish::LEP::EP0964,"in due course","","","phrase","","ɪn djuː kɔːs","","At the appropriate time; eventually.","I will explain everything in due course.","You will receive the details in due course.","The results will be published in due course.","C1"
AllEnglish::LEP::EP0964,"shaft of sunlight","","","collocation","","ʃɑːft ɒv ˈsʌnlaɪt","","A beam of light shining through a small opening.","There was a shaft of sunlight coming through the window.","Dust motes danced in the shaft of sunlight.","A single shaft of sunlight illuminated the painting.","C2"
AllEnglish::LEP::EP0964,"flop down","","","phrasal verb","","flɒp daʊn","","To sit or lie down heavily and suddenly because you are tired.","I just flopped down on the floor to rest.","He flopped down into the armchair.","She flopped down on the bed after a long day.","C1"
AllEnglish::LEP::EP0964,"drink in","","","phrasal verb","","drɪŋk ɪn","","To watch or listen to something with great interest and enjoyment; to absorb.","It's like the skin just drinks in this light.","We stood there, drinking in the view.","She sat quietly, drinking in the atmosphere.","C2"
AllEnglish::LEP::EP0964,"therapeutic","","","adj","","ˌθɛrəˈpjuːtɪk","","Having a good effect on the body or mind; contributing to a sense of well-being.","Getting a good dose of sunlight is very therapeutic.","Gardening can be very therapeutic.","She finds painting therapeutic.","C1"
AllEnglish::LEP::EP0964,"top up","","","phrasal verb","","tɒp ʌp","","To add to something in order to bring it to the level you want.","I needed to top myself up on a bit of light.","Let me top up your glass.","I need to top up my phone credit.","B2"
AllEnglish::LEP::EP0964,"refurbish","","","verb","","ˌriːˈfɜːbɪʃ","","To renovate and redecorate something, especially a building.","The building opposite us was being refurbished.","They are refurbishing the old theatre.","The hotel has been recently refurbished.","C1"
AllEnglish::LEP::EP0964,"back up","","","phrasal verb","","bæk ʌp","","(Of traffic) to form a queue due to congestion.","The traffic backs up all the way along the street.","Traffic backed up for miles after the accident.","The sink is backed up (blocked).","B2"
AllEnglish::LEP::EP0964,"gutter","","","noun","","ˈɡʌtə","","A channel at the side of a street for carrying off rainwater.","There is water flowing down the gutters of the roads.","The gutters were full of leaves.","He dropped his keys in the gutter.","B2"
AllEnglish::LEP::EP0964,"flick","","","verb","","flɪk","","To propel something with a sudden sharp movement, especially of the fingers.","Cigarette butts get flicked into the gutter.","He flicked the switch.","She flicked the hair out of her eyes.","B2"
AllEnglish::LEP::EP0964,"do someone the world of good","","","idiom","","duː sʌmwʌn ðə wɜːld ɒv ɡʊd","","To make someone feel much better or healthier.","That moment of sunbathing is doing me the world of good.","A holiday would do you the world of good.","A good night's sleep will do him the world of good.","C1"
AllEnglish::LEP::EP0964,"burgle","","","verb","","ˈbɜːɡəl","","To enter a building illegally with intent to commit a crime, especially theft.","We actually got burgled six months ago.","They were burgled while they were on holiday.","It is terrifying to be burgled.","B2"
AllEnglish::LEP::EP0964,"violate","","","verb","","ˈvaɪəleɪt","","To treat (something sacred) with irreverence or disrespect; to make someone feel invaded.","It feels like we've been violated because strangers were in our room.","The soldiers violated the church.","Her privacy was violated.","C1"
AllEnglish::LEP::EP0964,"off its hinges","","","phrase","","ɒf ɪts ˈhɪndʒɪz","","(Of a door) broken or detached from the mechanism that allows it to swing.","The front door was off its hinges.","He kicked the door off its hinges.","The gate was hanging off its hinges.","C1"
AllEnglish::LEP::EP0964,"squeeze through","","","phrasal verb","","skwiːz θruː","","To manage to pass through a narrow opening.","I squeezed through this hole where the door had been broken.","The dog squeezed through the fence.","We managed to squeeze through the crowd.","B2"
AllEnglish::LEP::EP0964,"loot","","","verb","","luːt","","To steal goods from (a place), typically during a war or riot, or burglary.","They went into the apartment and looted the place.","Shops were looted during the riots.","The tomb had been looted.","C1"
AllEnglish::LEP::EP0964,"sentimental value","","","noun","","ˌsɛntɪˈmɛntl ˈvæljuː","","The value of an object derived from personal or emotional association rather than its material worth.","The jewelry had a lot of sentimental value.","It's not worth much money, but it has great sentimental value.","I can't sell it; it has too much sentimental value.","C1"
AllEnglish::LEP::EP0964,"hand down","","","phrasal verb","","hænd daʊn","","To pass something on to a younger generation.","It was supposed to be handed down to our daughter.","The tradition has been handed down for centuries.","My grandmother handed down this recipe.","B2"
AllEnglish::LEP::EP0964,"peace of mind","","","idiom","","piːs ɒv maɪnd","","A mental state of calmness or tranquility; a feeling of being safe or protected.","Having an alarm installed has given us peace of mind.","Insurance gives you peace of mind.","I need to know you are safe for my own peace of mind.","B2"
AllEnglish::LEP::EP0964,"inconvenience","","","noun","","ˌɪnkənˈviːniəns","","Trouble or difficulty caused to one's personal requirements or comfort.","They have the inconvenience of having to replace the door.","We apologize for the inconvenience.","It was a minor inconvenience.","B2"
AllEnglish::LEP::EP0964,"crowbar","","","noun","","ˈkrəʊbɑː","","An iron bar with a flattened end, used as a lever (often for breaking things open).","They jammed a crowbar into the gap to force the door open.","The burglars used a crowbar to open the window.","He pried the crate open with a crowbar.","C1"
AllEnglish::LEP::EP0964,"audacious","","","adj","","ɔːˈdeɪʃəs","","Showing a willingness to take surprisingly bold risks.","It was an audacious robbery in the middle of the day.","He had an audacious plan to win the election.","The attack was audacious and unexpected.","C2"
AllEnglish::LEP::EP0964,"in broad daylight","","","idiom","","ɪn brɔːd ˈdeɪlaɪt","","During the day, when it is easy to see; openly.","Thieves broke into the Louvre in broad daylight.","He was attacked in broad daylight.","They stole the car in broad daylight.","C1"
AllEnglish::LEP::EP0964,"melt down","","","phrasal verb","","mɛlt daʊn","","To heat a solid substance (like metal) until it becomes liquid.","The thieves will melt down the gold.","They melted down the statue.","The reactor core melted down.","B2"
AllEnglish::LEP::EP0964,"hot property","","","noun phrase","","hɒt ˈprɒpəti","","Stolen goods that are difficult to dispose of because they are easily identifiable.","No one will buy them because they are such hot property.","The stolen painting is hot property.","He was caught with hot property.","C2"
AllEnglish::LEP::EP0964,"underfunded","","","adj","","ˌʌndəˈfʌndɪd","","Not having enough money provided for it.","The museum is actually really underfunded.","Schools in the area are severely underfunded.","The project failed because it was underfunded.","C1"
AllEnglish::LEP::EP0964,"vulnerable","","","adj","","ˈvʌlnərəbəl","","Exposed to the possibility of being attacked or harmed, either physically or emotionally.","The museum is vulnerable to this kind of theft.","Children are the most vulnerable members of society.","He felt vulnerable walking home alone.","B2"
AllEnglish::LEP::EP0964,"heist","","","noun","","haɪst","","A robbery, typically one involving high value or careful planning.","What an audacious daytime heist of the Louvre.","They planned the bank heist for months.","It was the biggest diamond heist in history.","C2"
AllEnglish::LEP::EP0964,"potter about","","","phrasal verb","","ˈpɒtər əˈbaʊt","","To spend time in a relaxed way doing small jobs or other things that are not very important.","I'm just pottering about in the apartment today.","He loves pottering about in the garden.","She spent the day pottering about the house.","C2"
AllEnglish::LEP::EP0964,"strewn","","","adj","","struːn","","Untidily scattered.","Toys end up strewn all over the floor.","Clothes were strewn across the room.","Debris was strewn everywhere after the explosion.","C2"
