#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"LEP::EP0941","doubtful","uuid-placeholder-1","uid-placeholder-1","adjective",""," /ˈdaʊtfəl/","","feeling uncertain about something.","It is doubtful whether George Fotherington was born with his special power.","The future of the project is doubtful.","She was doubtful about the success of the plan.","LEP-English::2025.08.16 LEP-English::EP0941 B2"
"LEP::EP0941","sceptic","uuid-placeholder-2","uid-placeholder-2","noun",""," /ˈskeptɪk/","","a person inclined to question or doubt all accepted opinions.","Up until the age of thirty, he didn't believe in anything supernatural - in fact, he was a total sceptic.","He is a sceptic who requires proof before he believes anything.","The claims were met with a lot of scepticism.","LEP-English::2025.08.16 LEP-English::EP0941 C1"
"LEP::EP0941","reddish","uuid-placeholder-3","uid-placeholder-3","adjective",""," /ˈredɪʃ/","","having a red tint; slightly red.","...he was a short man with bright reddish hair that stood upright.","The sky had a reddish glow at sunset.","Her hair is a beautiful reddish brown.","LEP-English::2025.08.16 LEP-English::EP0941 B2"
"LEP::EP0941","twist at the ends","uuid-placeholder-4","uid-placeholder-4","verb phrase",""," /twɪst ət ði endz/","","to bend or turn the tips of something into a particular shape.","...a moustache he liked to twist at the ends.","He had a long moustache that he twisted at the ends.","She twisted the ends of her hair while she was thinking.","LEP-English::2025.08.16 LEP-English::EP0941 C1"
"LEP::EP0941","freckles","uuid-placeholder-5","uid-placeholder-5","noun","plural"," /ˈfreklz/","","small patches of light brown colour on the skin, often made more noticeable by exposure to the sun.","...and a face full of freckles.","She has red hair and freckles.","The sun brought out the freckles on his nose.","LEP-English::2025.08.16 LEP-English::EP0941 B2"
"LEP::EP0941","clerk","uuid-placeholder-6","uid-placeholder-6","noun",""," /klɑːk/","","a person employed in an office or bank to keep records and accounts and to undertake other routine administrative duties.","He worked as a clerk at a shop called Gomshott's.","The bank clerk was very helpful.","He started his career as a junior clerk.","LEP-English::2025.08.16 LEP-English::EP0941 B1"
"LEP::EP0941","arguing","uuid-placeholder-7","uid-placeholder-7","verb","gerund"," /ˈɑːgjuːɪŋ/","","giving reasons or citing evidence in support of an idea, action, or theory, typically with the aim of persuading others to share one's view.","He absolutely loved arguing and debating.","They were arguing about which film to see.","I don't want to argue with you.","LEP-English::2025.08.16 LEP-English::EP0941 A2"
"LEP::EP0941","proving other people wrong","uuid-placeholder-8","uid-placeholder-8","verb phrase",""," /ˈpruːvɪŋ ˈʌðə ˈpiːpl rɒŋ/","","showing that what someone else believed or said was incorrect.","...especially if it meant proving other people wrong.","He was determined to prove his critics wrong.","She enjoyed proving other people wrong with her clever solutions.","LEP-English::2025.08.16 LEP-English::EP0941 B2"
"LEP::EP0941","heated debates","uuid-placeholder-9","uid-placeholder-9","noun phrase",""," /ˈhiːtɪd dɪˈbeɪts/","","arguments that are full of anger and excitement.","It was actually during one of those heated debates...","The issue has been the subject of heated debate.","They had a heated debate about politics.","LEP-English::2025.08.16 LEP-English::EP0941 C1"
"LEP::EP0941","insisting","uuid-placeholder-10","uid-placeholder-10","verb","gerund/present participle"," /ɪnˈsɪstɪŋ/","","demanding something forcefully, not accepting refusal.","...while he was loudly insisting, on this particular occasion, that miracles were impossible...","He kept insisting on his innocence.","She's insisting that she should be invited to the meeting.","LEP-English::2025.08.16 LEP-English::EP0941 B2"
"LEP::EP0941","long-winded","uuid-placeholder-11","uid-placeholder-11","adjective",""," /ˌlɒŋˈwɪndɪd/","","(of speech or writing) continuing for too long and therefore boring.","...responding to Fotherington's long-winded claims...","His speech was long-winded and tedious.","I had to listen to a long-winded explanation.","LEP-English::2025.08.16 LEP-English::EP0941 C1"
"LEP::EP0941","landlord","uuid-placeholder-12","uid-placeholder-12","noun",""," /ˈlændlɔːd/","","a man who rents out land, a building, or part of a building to a tenant; the person who owns or manages a pub.","...the pub landlord Mr Cox...","Our landlord is increasing the rent.","The landlord of the pub is a friendly guy.","LEP-English::2025.08.16 LEP-English::EP0941 B1"
"LEP::EP0941","smirking","uuid-placeholder-13","uid-placeholder-13","verb","gerund/present participle"," /ˈsmɜːkɪŋ/","","smiling in an irritatingly smug, conceited, or silly way.","The others were half-listening, half-smirking at Fotherington's overconfident tone.","What are you smirking about?","He was smirking as if he knew a secret.","LEP-English::2025.08.16 LEP-English::EP0941 C1"
"LEP::EP0941","wound up","uuid-placeholder-14","uid-placeholder-14","adjective",""," /waʊnd ʌp/","","very worried, nervous, or angry.","Wound up by Beamish's stubborn replies, Fotherington decided to go all in.","She gets very wound up before exams.","There's no need to get so wound up about it.","LEP-English::2025.08.16 LEP-English::EP0941 C1"
"LEP::EP0941","stubborn","uuid-placeholder-15","uid-placeholder-15","adjective",""," /ˈstʌbən/","","having or showing dogged determination not to change one's attitude or position on something.","Wound up by Beamish's stubborn replies...","He is as stubborn as a mule.","She has a stubborn streak.","LEP-English::2025.08.16 LEP-English::EP0941 B2"
"LEP::EP0941","go all in","uuid-placeholder-16","uid-placeholder-16","idiom",""," /gəʊ ɔːl ɪn/","","to be fully committed to something; to risk everything.","Fotherington decided to go all in.","If you want to succeed, you have to go all in.","He went all in on his new business venture.","LEP-English::2025.08.16 LEP-English::EP0941 C1"
