#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"LEP::EP0939","a nice relief","uuid-placeholder-1","uid-placeholder-1","noun phrase",""," /ə naɪs rɪˈliːf/","","a pleasant and welcome feeling of release from anxiety, distress, or a difficult situation.","This episode is just audio this time, no video, which is actually a nice relief.","It was a nice relief to finally finish the project.","After the long, hot day, the cool evening air was a nice relief.","LEP-English::2025.08.07 LEP-English::EP0939 B2"
"LEP::EP0939","glimpse","uuid-placeholder-2","uid-placeholder-2","noun",""," /glɪmps/","","a momentary or partial view.","...there's a brief glimpse of Buckingham Palace.","I caught a glimpse of the actor as his car drove by.","The book offers a glimpse into the author's childhood.","LEP-English::2025.08.07 LEP-English::EP0939 B2"
"LEP::EP0939","companion","uuid-placeholder-3","uid-placeholder-3","noun",""," /kəmˈpæniən/","","a person or thing that accompanies another.","I wanted to do something about London, so that it would work as a kind of companion to today's video episode.","A dog can be a wonderful companion for an elderly person.","This book is a perfect companion for your travels.","LEP-English::2025.08.07 LEP-English::EP0939 B2"
"LEP::EP0939","rambling","uuid-placeholder-4","uid-placeholder-4","verb","gerund"," /ˈræmblɪŋ/","","talking or writing at length in a confused or inconsequential way.","...instead of just rambling about this city on my own for the entire episode...","He has a tendency to start rambling if you ask him a simple question.","The speech was long and rambling.","LEP-English::2025.08.07 LEP-English::EP0939 B1"
"LEP::EP0939","contributions","uuid-placeholder-5","uid-placeholder-5","noun","plural"," /ˌkɒntrɪˈbjuːʃənz/","","a gift or payment to a common fund or collection; the part played by a person or thing in bringing about a result.","I thought that I could get contributions from other people I know.","She made a significant contribution to the project's success.","Thank you for your generous contribution to the charity.","LEP-English::2025.08.07 LEP-English::EP0939 B2"
"LEP::EP0939","trip down memory lane","uuid-placeholder-6","uid-placeholder-6","idiom",""," /trɪp daʊn ˈmeməri leɪn/","","an occasion when you remember or talk about things that happened in the past.","This could be a nice trip down memory lane for you.","Looking through old photo albums is a trip down memory lane.","The school reunion was a real trip down memory lane.","LEP-English::2025.08.07 LEP-English::EP0939 C1"
"LEP::EP0939","curious","uuid-placeholder-7","uid-placeholder-7","adjective",""," /ˈkjʊəriəs/","","eager to know or learn something.","Perhaps you've never been to London at all, and you're just curious.","I was curious to know what would happen next.","Children are naturally curious about the world around them.","LEP-English::2025.08.07 LEP-English::EP0939 B1"
"LEP::EP0939","sovereign state","uuid-placeholder-8","uid-placeholder-8","noun phrase",""," /ˈsɒvrɪn steɪt/","","a state with a defined territory that administers its own government and is not subject to or dependent on another power.","The United Kingdom is a sovereign state, and it's made up of four countries.","After the revolution, the country became a sovereign state.","Each sovereign state has the right to manage its own affairs.","LEP-English::2025.08.07 LEP-English::EP0939 C1"
"LEP::EP0939","monarch","uuid-placeholder-9","uid-placeholder-9","noun",""," /ˈmɒnək/","","a sovereign head of state, especially a king, queen, or emperor.","...hosting the UK Parliament, the monarch's main residence...","The monarch has ruled for over 50 years.","Queen Elizabeth II was the longest-reigning British monarch.","LEP-English::2025.08.07 LEP-English::EP0939 B2"
"LEP::EP0939","traces","uuid-placeholder-10","uid-placeholder-10","noun","plural"," /ˈtreɪsɪz/","","a mark, object, or other indication of the existence or passing of something.","...under your feet, there are the traces of many generations of extraordinary lives.","The police found traces of blood at the crime scene.","There was no trace of him after he disappeared.","LEP-English::2025.08.07 LEP-English::EP0939 B2"
