#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"LEP-English::P10","take the piss out of someone","uuid-placeholder-1","uid-placeholder-1","idiom",""," /teɪk ðə pɪs aʊt əv ˈsʌmwʌn/","","to make fun of someone; to tease someone.","I have to make sure I get this right or they're all going to take the piss out of me mercilessly, because that's what English lads do.","Are you taking the piss?","It's the sort of English that people actually use.","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","mercilessly","uuid-placeholder-2","uid-placeholder-2","adverb",""," /ˈmɜːsɪləsli/","","without mercy; without pity or kindness.","I have to make sure I get this right or they're all going to take the piss out of me mercilessly, because that's what English lads do.","This means 'without mercy'.","If you add it to 'take the piss mercilessly' it means to do it with no mercy at all.","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","lenient","uuid-placeholder-3","uid-placeholder-3","adjective","Collocates with 'on' (to be lenient on someone)"," /ˈliːniənt/","","the opposite of strict; not as severe as expected.","Some people thought they were lenient on me at the university but I think I was just working hard.","The judge was accused of being too lenient on the car thieves.","He was lucky to get quite a lenient sentence from the judge.","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","perfect gerund (having + past participle)","uuid-placeholder-4","uid-placeholder-4","grammar",""," /ˈpɜːfɪkt ˈʤɛrənd/","","A gerund form ('having' + past participle) that refers to an action that happened before the action of the main verb.","You had this advantage of having had this difficult experience which was paying off for you.","She has the advantage of having learned English as a child.","I have the advantage of having been born in a developed country.","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","have the advantage of","uuid-placeholder-5","uid-placeholder-5","phrase",""," /həv ði ədˈvɑːntɪʤ əv/","","to have something that helps you to be more successful than others.","Hopefully my daughter will grow up to be bilingual, which means she should have the advantage of speaking two languages.","You had this advantage of having had this difficult experience which was paying off for you.","For me, I have the advantage of having grown up in an English speaking country.","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","pay off","uuid-placeholder-6","uid-placeholder-6","phrasal verb",""," /peɪ ɒf/","","to result in benefits later.","You had this advantage of having had this difficult experience which was paying off for you.","I took the time to study grammar, and now it's paying off.","If you work hard now, it'll pay off later.","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","go white as a sheet","uuid-placeholder-7","uid-placeholder-7","idiom",""," /gəʊ waɪt əz ə ʃiːt/","","to become very pale, usually because of shock or fear.","When I got the bad news I went white as a sheet.","This just means that your face goes white, which can happen if you get a shock or bad news.","Did you go white as a sheet?","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","the blood drained from my face","uuid-placeholder-8","uid-placeholder-8","idiom",""," /ðə blʌd dreɪnd frəm maɪ feɪs/","","a way to say that you suddenly become very pale because of fear or shock.","The blood drained out of my face.","This, I suppose, is why your face goes white as a sheet.","Did the blood drain from your face?","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","deflated","uuid-placeholder-9","uid-placeholder-9","adjective",""," /dɪˈfleɪtɪd/","","feeling less confident or important; like all the air has gone out of you.","I went back into my classroom, deflated, like a broken man.","A person can be or feel deflated when they suddenly feel less important or less confident.","When was the last time you felt deflated?","LEP-English::2025.07.26 LEP-English::P10"
"LEP-English::P10","turn down","uuid-placeholder-10","uid-placeholder-10","phrasal verb","Separable: turn something down"," /tɜːn daʊn/","","to refuse an offer, request, or application.","Thank you for your offer, but I'm afraid I'm going to turn it down.","I'm sure I get turned down countless times because of my native language.","My application was turned down.","LEP-English::2025.07.26 LEP-English::P10"
