#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"LEP::EP0950","steady stream","uuid-placeholder-1","uid-placeholder-1","noun phrase",""," /ˈstedi striːm/","","a continuous and regular flow of something.","...to make sure you get a steady stream of natural English input into your life.","There was a steady stream of visitors to the exhibition.","The company has a steady stream of new customers.","LEP-English::2025.09.24 LEP-English::EP0950 B2"
"LEP::EP0950","bubbling stream","uuid-placeholder-2","uid-placeholder-2","noun phrase",""," /ˈbʌblɪŋ striːm/","","a stream with bubbles, suggesting it is fresh and lively.","...it's nice to live next to a lovely, fresh, bubbling stream full of English.","We sat by the bubbling stream and had a picnic.","The sound of the bubbling stream was very relaxing.","LEP-English::2025.09.24 LEP-English::EP0950 C1"
"LEP::EP0950","flatmate","uuid-placeholder-3","uid-placeholder-3","noun",""," /ˈflætmeɪt/","","a person who shares a flat with one or more others.","...you can hear me talking to an old friend that I used to live with, my old flatmate.","I'm looking for a new flatmate.","She is a very tidy flatmate.","LEP-English::2025.09.24 LEP-English::EP0950 A2"
"LEP::EP0950","consolidate","uuid-placeholder-4","uid-placeholder-4","verb",""," /kənˈsɒlɪdeɪt/","","to make something stronger and more certain.","...if you want to consolidate the things you've heard...","The company is planning to consolidate its position in the market.","She needs to consolidate her knowledge of the subject.","LEP-English::2025.09.24 LEP-English::EP0950 C1"
"LEP::EP0950","spot and collect","uuid-placeholder-5","uid-placeholder-5","verb phrase",""," /spɒt ənd kəˈlekt/","","to notice and gather things, especially for a collection.","...there are loads of little expressions and things that you could spot and collect if you want to.","He likes to spot and collect rare stamps.","She spent the afternoon spotting and collecting interesting seashells on the beach.","LEP-English::2025.09.24 LEP-English::EP0950 B2"
"LEP::EP0950","teaching career","uuid-placeholder-6","uid-placeholder-6","noun phrase",""," /ˈtiːtʃɪŋ kəˈrɪə(r)/","","the period of a person's life that they spend working as a teacher.","I spent several years in Japan at the beginning of my teaching career...","She has had a long and successful teaching career.","He is considering a teaching career.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
"LEP::EP0950","made a big impression on me","uuid-placeholder-7","uid-placeholder-7","idiom",""," /meɪd ə bɪg ɪmˈpreʃn ɒn miː/","","had a strong effect on my feelings, opinions, or thoughts.","...it made a big impression on me actually.","His speech made a big impression on the audience.","The film made a big impression on me.","LEP-English::2025.09.24 LEP-English::EP0950 B2"
"LEP::EP0950","took care of things","uuid-placeholder-8","uid-placeholder-8","idiom",""," /tʊk keər əv θɪŋz/","","dealt with all the necessary arrangements.","...they kind of took care of things for the teachers...","Don't worry, I've taken care of everything.","She is very good at taking care of things.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
"LEP::EP0950","sordid details","uuid-placeholder-9","uid-placeholder-9","noun phrase",""," /ˈsɔːdɪd ˈdiːteɪlz/","","unpleasant or immoral details.","I won't go into all of the sordid details now...","The newspaper was full of sordid details about his private life.","I don't want to hear the sordid details.","LEP-English::2025.09.24 LEP-English::EP0950 C1"
"LEP::EP0950","coming to an end","uuid-placeholder-10","uid-placeholder-10","idiom",""," /ˈkʌmɪŋ tuː ən end/","","finishing.","So my time living alone in this flat was coming to an end.","The summer is coming to an end.","The meeting is finally coming to an end.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
"LEP::EP0950","dreading","uuid-placeholder-11","uid-placeholder-11","verb","present participle"," /ˈdredɪŋ/","","anticipating with great apprehension or fear.","I was frankly dreading living with another random flatmate again.","I'm dreading the exam tomorrow.","She was dreading the thought of seeing him again.","LEP-English::2025.09.24 LEP-English::EP0950 B2"
"LEP::EP0950","random","uuid-placeholder-12","uid-placeholder-12","adjective",""," /ˈrændəm/","","made, done, or happening without method or conscious decision.","...dreading living with another random flatmate again.","He was chosen at random from the crowd.","The questions seemed completely random.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
"LEP::EP0950","stuck","uuid-placeholder-13","uid-placeholder-13","adjective",""," /stʌk/","","unable to move from a particular position or place, or unable to change a situation.","...my new flatmate was stuck.","The car was stuck in the mud.","I'm stuck on this question.","LEP-English::2025.09.24 LEP-English::EP0950 A2"
"LEP::EP0950","trepidation","uuid-placeholder-14","uid-placeholder-14","noun",""," /ˌtrepɪˈdeɪʃn/","","a feeling of fear or anxiety about something that may happen.","...with some trepidation, I made my way there...","He felt a sense of trepidation before his interview.","She approached the task with some trepidation.","LEP-English::2025.09.24 LEP-English::EP0950 C2"
"LEP::EP0950","monument","uuid-placeholder-15","uid-placeholder-15","noun",""," /ˈmɒnjumənt/","","a statue, building, or other structure erected to commemorate a famous or notable person or event.","Pity, they should have put up a monument to commemorate my first meeting...","The Lincoln Memorial is a famous monument in Washington D.C.","They built a monument to the soldiers who died in the war.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
"LEP::EP0950","commemorate","uuid-placeholder-16","uid-placeholder-16","verb",""," /kəˈmeməreɪt/","","to recall and show respect for (someone or something).","...to commemorate my first meeting with old flatmate.","A statue was erected to commemorate the soldiers who died in the war.","The festival commemorates the town's founder.","LEP-English::2025.09.24 LEP-English::EP0950 C1"
"LEP::EP0950","luggage","uuid-placeholder-17","uid-placeholder-17","noun",""," /ˈlʌgɪdʒ/","","suitcases or other bags in which to pack personal belongings for travelling.","...surrounded by luggage, was Peter, my new flatmate.","We have to check in our luggage.","I've lost my luggage.","LEP-English::2025.09.24 LEP-English::EP0950 A2"
"LEP::EP0950","things in common","uuid-placeholder-18","uid-placeholder-18","idiom",""," /θɪŋz ɪn ˈkɒmən/","","shared interests, beliefs, or experiences.","We had things in common, similar tastes in music, films, comedy...","We have a lot of things in common.","They have nothing in common.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
"LEP::EP0950","got on pretty well","uuid-placeholder-19","uid-placeholder-19","phrasal verb",""," /gɒt ɒn ˈprɪti wel/","","had a good relationship.","...and we got on pretty well.","I get on well with my colleagues.","They don't get on very well.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
"LEP::EP0950","memorable times","uuid-placeholder-20","uid-placeholder-20","noun phrase",""," /ˈmemərəbl taɪmz/","","times that are worth remembering or easy to remember, because they are special or unusual.","We had some really fun and memorable times in Japan together...","We had some memorable times on our holiday.","It was one of the most memorable times of my life.","LEP-English::2025.09.24 LEP-English::EP0950 B1"
