#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:15
KmVS++Yl%(	JPCARDS	English Profile Vocabulary::A1	he	vocab_1_he	JPCARDS	pronoun		/hiː/		used to refer to a man, boy or male animal that has already been mentioned	Don't ask Andrew, he won't know.<br>There's no need to be frightened - he's a very friendly dog.	He is from Hungary. (Skills for Life (Entry 1); A1; Slovak)		A1
K78ND8DVAq	JPCARDS	English Profile Vocabulary::B1	service (PUBLIC NEED)	vocab_4575_service__PUBLIC_NEED_	JPCARDS	noun		/ˈsɜː.vɪs/		a system or organization that provides something that people need	the ambulance/health/postal/prison service<br>They provide a free bus service from the station.<br>We hope to be operating a normal service as soon as possible.	I told him to phone the after-sales service. (Preliminary English Test; B1; French)		B1
Pm^)~^C<LQ	JPCARDS	English Profile Vocabulary::B1	block (DISTANCE)	vocab_4576_block__DISTANCE_	JPCARDS	noun : C		/blɒk/		the distance along a street from where one road crosses it to the place where the next road crosses it, or one part of a street like this, especially in a town or city	The museum is just six blocks away.<br>My friend and I live on the same block.	I'd have liked to go to the one which is four blocks away but the other guys didn't want to. (Preliminary English Test; B1; Spanish)		B1
:?[?7ffRO	JPCARDS	English Profile Vocabulary::B1	spy	vocab_4577_spy	JPCARDS	noun : C		/spaɪ/		someone who secretly tries to discover information about a person, country, etc.	His father was a British spy.	It's a spy story. (Preliminary English Test; B1; Italian)		B1
P!C73k$xrp	JPCARDS	English Profile Vocabulary::B1	historic	vocab_4578_historic	JPCARDS	adjective		/hɪˈstɒr.ɪk/		important or likely to be important in history	historic buildings<br>a historic day/moment	I know you and I understand that you [are coming to] my country to visit ancient castle[s] and historic buildings, so I recommend [you] to visit Rome: a fantastic city! (Preliminary English Test; B1; Italian)		B1
"NVV.i9Rs#D"	JPCARDS	English Profile Vocabulary::B1	because of	vocab_4579_because_of	JPCARDS	preposition		/bɪˈkɒz.əv/		as a result of	The train was delayed because of bad weather.	He always had row[s] with his parents because of his school results. (Preliminary English Test; B1; Italian)		B1
y&>qKSIi[Q	JPCARDS	English Profile Vocabulary::B1	heart (EMOTIONS)	vocab_4580_heart__EMOTIONS_	JPCARDS	noun		/hɑːt/		someone's deepest feelings and true character	a broken heart<br>She has a big/good heart.<br>In his heart, he knew she was right.	She's very nice, a person with a good heart. (Preliminary English Test; B1; Italian)		B1
ic9c=]Gz!J	JPCARDS	English Profile Vocabulary::B1	at first	vocab_4581_at_first	JPCARDS	adverb		/fɜːst/		at the beginning of a situation or period of time	At first I thought she was unfriendly, but actually she's just shy.	At first, when I arrived I was very nervous because I didn't know anyone, but then a girl started talking to me and I felt better. (Preliminary English Test; B1; Spanish)		B1
b~-n2y4<<[	JPCARDS	English Profile Vocabulary::B1	for ever	vocab_4582_for_ever	JPCARDS	preposition		/fɔːr/		always in the future	I'm not going to live here for ever.	My friend was leaving the city for ever and [going] to a city in another country. (Preliminary English Test; B1; Spanish)		B1
RjZMwr7;@Q	JPCARDS	English Profile Vocabulary::B1	blame	vocab_4583_blame	JPCARDS	verb : T		/bleɪm/		to say or think that someone or something is responsible for something bad which has happened	Don't blame me if you miss the bus!<br>Many people blame him for Tony's death.<br>Hugh blames his lack of confidence on his mother.<br>You can't really blame Helen for not wanting to get involved.	She thought that I would blame her so she decided to write me a letter. (Preliminary English Test; B1; Romanian)		B1
"lW4^Xu#(`O"	JPCARDS	English Profile Vocabulary::B1	profession (WORK)	vocab_4584_profession__WORK_	JPCARDS	noun		/prəˈfeʃ.ən/		a type of work that needs special training or education	What's your profession?<br>He's a doctor by profession.<br>The report notes that forty per cent of lawyers entering the profession are women.	As I look back at my past, [the] most embarrassing moments in my life seem to have something to do with my profession, which is an interpreter from Hungarian. (First Certificate in English; B2; Polish)		B1
G%@9T}gKAu	JPCARDS	English Profile Vocabulary::B1	height (HOW TALL)	vocab_4585_height__HOW_TALL_	JPCARDS	noun : C or U		/haɪt/		how tall or high something or someone is	She's about my height.<br>The sheer height of New York's skyscrapers is so impressive.<br>The tower measures 27.28 metres in height.	I would prefer not to stay in a tent because of my height, I am so tall that I could never stand up. (First Certificate in English; B2; Italian)		B1
I<~x|o]mk,	JPCARDS	English Profile Vocabulary::B1	league	vocab_4586_league	JPCARDS	noun : C		/liːg/		a group of teams which compete against each other in a sport	Who do you think will win the league championship this year?<br>Liverpool were top of the Football League that year.<br>They are currently bottom of the league.	For example, I like live football match[es] from [the] Premier league. (Preliminary English Test; B1; Czech)		B1
BhCzQ^pZW_	JPCARDS	English Profile Vocabulary::B1	take (CLOTHES)	vocab_4587_take__CLOTHES_	JPCARDS	verb : T		/teɪk/		to wear a particular size of clothes	What size shoe do you take?<br>I take a size 12 in trousers.			B1
j>c_<WH~k%	JPCARDS	English Profile Vocabulary::B1	entry (COMPETITION WORK)	vocab_4588_entry__COMPETITION_WORK_	JPCARDS	noun		/ˈen.tri/		a piece of work that you do to try to win a competition	There have been a fantastic number of entries for this year's poetry competition.<br>the winning entries			B1
F7Vf<LkNwe	JPCARDS	English Profile Vocabulary::B1	ride (VEHICLE)	vocab_4589_ride__VEHICLE_	JPCARDS	noun : C		/raɪd/		a journey in a vehicle or train	It's a short bus ride to the airport.<br>Can I give you a ride to the station?<br>He asked me for a ride into town.	On the next day, I went swimming in the lake early in the morning and took a bus ride home after that. (Preliminary English Test; B1; Chinese)		B1
lL}s!inT@^	JPCARDS	English Profile Vocabulary::B1	cheek	vocab_4590_cheek	JPCARDS	noun		/tʃiːk/		the soft part of your face which is below your eye and between your mouth and ear	rosy cheeks<br>The tears ran down her cheeks.<br>He kissed her on both cheeks.	I kissed him on the cheek and I left him. (Preliminary English Test; B1; Spanish)		B1
A0,<hT/rg|	JPCARDS	English Profile Vocabulary::B1	accent (PRONUNCIATION)	vocab_4591_accent__PRONUNCIATION_	JPCARDS	noun : C		/ˈæk.sənt/		the way in which people in a particular area, country or social group pronounce words	an American accent<br>He speaks with a broad/heavy/strong Yorkshire accent.	Our teacher is a middle-aged lady with a kind smile and [a] British accent. (Preliminary English Test; B1; Farsi)		B1
NrF%,.,?FK	JPCARDS	English Profile Vocabulary::B1	dusty	vocab_4592_dusty	JPCARDS	adjective		/ˈdʌs.ti/		covered with dust	a dusty old chair	Not a sound could be heard in the dusty street except for the contin[u]ous roar of my almost useless pick-up. (First Certificate in English; B2; French)		B1
"G3I#qaZQ+$"	JPCARDS	English Profile Vocabulary::B1	give (DO)	vocab_4593_give__DO_	JPCARDS	verb : T		/gɪv/		to perform an action	She gave a cry.<br>He gave her a kiss on the cheek.<br>She gave me a big hug.	When he saw me, he gave me a big, warm hug and a sweet kiss. (First Certificate in English; B2; Greek)		B1
uUg<x[gKa>	JPCARDS	English Profile Vocabulary::B1	a while	vocab_4594_a_while	JPCARDS	noun		/waɪl/		a length of time	I only stayed for a short while.<br>You were there a while, weren't you?<br>""When did that happen?"" ""Oh, it was a while ago"".<br>After a while, Roberto came back inside.<br>I haven't seen him for a while.<br>I'll be fine in a while.	After a while, a girl invited me to play darts with her and her friends. (Preliminary English Test; B1; Italian)<br>"		B1
BSU0~1U.sl	JPCARDS	English Profile Vocabulary::B1	imagine (UNDERSTAND)	vocab_4595_imagine__UNDERSTAND_	JPCARDS	verb : T		/ɪˈmædʒ.ɪn/		to have an idea of what something is like or might be like	Can you imagine how it feels to be blind?<br>I can't imagine wanting to go out if I don't really know anyone.	You can't imagine how tired I am. (Preliminary English Test; B1; Spanish)		B1
"#LQbh6J>x"	JPCARDS	English Profile Vocabulary::B1	out of order	vocab_4596_out_of_order	JPCARDS	noun		/ˈɔː.dər/		If a machine or system is out of order, it is not working as it should.	The coffee machine's out of order.	Last week my TV was out of order. (Preliminary English Test; B1; Dutch)		B1
IMy`k(ndq2	JPCARDS	English Profile Vocabulary::B1	enter (COMPETITION)	vocab_4597_enter__COMPETITION_	JPCARDS	verb		/ˈen.tər/		to take part in a competition, race or examination	Are you going to enter the photography competition?<br>Both men have been entered for/in the 100 metres in Paris next month.	I [have] enter[ed] a competition and I need your bike. (Preliminary English Test; B1; Spanish)		B1
d$BRB[1BrN	JPCARDS	English Profile Vocabulary::B1	only (NOWHERE ELSE)	vocab_4598_only__NOWHERE_ELSE_	JPCARDS	adverb		/ˈəʊn.li/		not in any other place	At present these televisions are only available in Japan.<br>These birds are only found in New Zealand.	I think animals, just as human beings, can only live in their natural habitat. (First Certificate in English; B2; Italian)		B1
q~tXW{_J^I	JPCARDS	English Profile Vocabulary::B1	quietly (WITHOUT ACTIVITY)	vocab_4599_quietly__WITHOUT_ACTIVITY_	JPCARDS	adverb		/ˈkwaɪət.li/		doing something without much noise or activity	He sat quietly on the sofa, reading a book.	It was about eight o'clock in the evening, I was watching TV quietly in my living-room when the phone rang. (Preliminary English Test; B1; German)		B1
p6G6|molr@	JPCARDS	English Profile Vocabulary::B1	fill (TAKE SPACE)	vocab_4600_fill__TAKE_SPACE_	JPCARDS	verb		/fɪl/		If people or things fill a space, there are a lot of them in it.	Dark clouds filled the sky.<br>The streets were filled with tourists.	Suddenly clouds filled the sky with darkness. (Preliminary English Test; B1; Italian)		B1
Gv22fYQo~6	JPCARDS	English Profile Vocabulary::B1	neighbourhood	vocab_4601_neighbourhood	JPCARDS	noun : C		/ˈneɪ.bə.hʊd/		an area of a town or city that people live in	There were lots of kids in my neighbourhood when I was growing up.<br>They live in a very well-off neighbourhood.	The place I'm staying in is wonderful, [and] the whole neighbourhood is wonderful. (Preliminary English Test; B1; Arabic)		B1
E!8_,)[OHh	JPCARDS	English Profile Vocabulary::B1	carry (HAVE WITH YOU)	vocab_4602_carry__HAVE_WITH_YOU_	JPCARDS	verb : T		/ˈkær.i/		to have something with you all the time	She still carries his photo in her purse.<br>Police officers in Britain do not usually carry guns.	I carried all of my holiday money inside it! (Preliminary English Test; B1; Turkish)		B1
grjp,Wna!-	JPCARDS	English Profile Vocabulary::B1	incorrect	vocab_4603_incorrect	JPCARDS	adjective		/ˌɪn.kəˈrekt/		not correct	an incorrect answer<br>Your figures are incorrect.	Dear Sir or Madam, I am writing to you concerning some incorrect information about Lampton that I have found in the Student Tourist Guidebook. (First Certificate in English; B2; Swedish)		B1
QIoyE!KK28	JPCARDS	English Profile Vocabulary::B1	leaf	vocab_4604_leaf	JPCARDS	noun : C		/liːf/		a flat, green part of a plant that grows from a stem or branch	a lettuce leaf<br>autumn leaves<br>He was sweeping up leaves in his garden.	One of the things that I like [about] goril[l]as is that they are strong and they eat leaves, and another thing is that they can move very fast through the trees. (Preliminary English Test; B1; Spanish)		B1
AXU1jcG7S	JPCARDS	English Profile Vocabulary::B1	bottom (BODY PART)	vocab_4605_bottom__BODY_PART_	JPCARDS	noun		/ˈbɒt.əm/		the part of your body that you sit on	She slipped and fell on her bottom.	[There were two people holding] my arms and the third one on the ladder below me [hold]ing my bottom. (First Certificate in English; B2; Polish)		B1
h;fX&(GZb%	JPCARDS	English Profile Vocabulary::B1	typical	vocab_4606_typical	JPCARDS	adjective		/ˈtɪp.ɪ.kəl/		having all the qualities you expect a particular person, object, place, etc to have	I must look like the typical tourist with my shorts and my camera.<br>This sort of hot and spicy food is very typical of the food in the south of the country.<br>Typical symptoms would include severe headaches, vomiting and dizziness.	This film is a typical horror film. (Preliminary English Test; B1; Spanish)		B1
M2&>aZ.>DH	JPCARDS	English Profile Vocabulary::B1	nephew	vocab_4607_nephew	JPCARDS	noun : C		/ˈnef.juː/		a son of your sister or brother, or a son of the sister or brother of your husband or wife	My nephew is 21 today.	I went with my husband, my two sisters and some nieces and nephews. (Preliminary English Test; B1; Portuguese)		B1
ljjzY9i!=n	JPCARDS	English Profile Vocabulary::B1	quality (GOOD)	vocab_4608_quality__GOOD_	JPCARDS	noun		/ˈkwɒl.ə.ti/		when something is very good or well made	I was impressed by the quality of their clothes.	They're more expensive than I expected but I prefer quality to quantity. (Preliminary English Test; B1; Czech)		B1
k&G%g<K>}2	JPCARDS	English Profile Vocabulary::B1	brilliant (VERY INTELLIGENT)	vocab_4609_brilliant__VERY_INTELLIGENT_	JPCARDS	adjective		/ˈbrɪl.i.ənt/		extremely clever	a brilliant mathematician	He is [an] engineering student and he is brilliant in his stud[ies]. (Preliminary English Test; B1; Indonesian)		B1
"vi6#K2nL04"	JPCARDS	English Profile Vocabulary::B1	invention	vocab_4610_invention	JPCARDS	noun : C or U		/ɪnˈvent.ʃən/		something which has been designed or created for the first time, or the act of creating or designing something	The world changed rapidly after the invention of the telephone.<br>a most amazing invention	I think that the television is one of the most amazing inventions ever. (Preliminary English Test; B1; Portuguese)		B1
cFOxT:gJK5	JPCARDS	English Profile Vocabulary::B1	tube (CONTAINER)	vocab_4611_tube__CONTAINER_	JPCARDS	noun		/tjuːb/		a long, thin container for a soft substance, that you press to get the substance out	a tube of toothpaste	And, of course, she got a set of excellent tools and I won only one thing: a tube of modelling glue. (First Certificate in English; B2; Polish)		B1
MuOq-~=gYU	JPCARDS	English Profile Vocabulary::B1	damage	vocab_4612_damage	JPCARDS	verb : T		/ˈdæm.ɪdʒ/		to harm, break or spoil something	Many buildings were badly damaged during the war.<br>Smoking can seriously damage your health.	They may be using chemicals that could damage the ozone layer. (First Certificate in English; B2; Spanish)		B1
krBv$;Dsnf	JPCARDS	English Profile Vocabulary::B1	retire	vocab_4613_retire	JPCARDS	verb : I		/rɪˈtaɪər/		to leave your job and stop working, usually because you are old	She retired from the company in 1990.<br>He is due to retire as chief executive next year.	Nowadays I'm free because I retired recently. (Preliminary English Test; B1; Farsi)		B1
"G+9CR0sax#"	JPCARDS	English Profile Vocabulary::B1	site (PLACE)	vocab_4614_site__PLACE_	JPCARDS	noun : C		/saɪt/		a place where something is, was, or will be built, or where something happened, is happening, or will happen	a building site<br>The council haven't yet chosen the site for the new hospital.<br>This is the site of the accident.	I work as a civil engineer on a site. (Preliminary English Test; B1; Czech)		B1
P!:R.Mm]!d	JPCARDS	English Profile Vocabulary::B1	way (DIRECTION)	vocab_4615_way__DIRECTION_	JPCARDS	noun		/weɪ/		the direction in which something is facing or travels	""Which way does the room face?"" ""North.""<br>This bus is going the wrong way.<br>Which way up should this box be?<br>The numbers are the wrong way round - it should be 71, not 17.	Although he had told us he knew this address, he went [the] wrong way. (First Certificate in English; B2; Greek)<br>"		B1
pXq8tcmGp9	JPCARDS	English Profile Vocabulary::B1	cut (INJURE)	vocab_4616_cut__INJURE_	JPCARDS	verb		/kʌt/		to injure yourself on a sharp object which makes you bleed	She cut her finger on some broken glass.<br>Careful or you'll cut yourself with that knife.	The robot had cut its hand. (Preliminary English Test; B1; Spanish)		B1
vcvva$}W%O	JPCARDS	English Profile Vocabulary::B1	lawyer	vocab_4617_lawyer	JPCARDS	noun : C		/ˈlɔɪ.ər/		someone whose job is to give advice to people about the law and speak for them in court	I want to see my lawyer before I say anything.	After that she thank[ed] me and she told me that she is a lawyer. (Preliminary English Test; B1; Thai)		B1
BQ;?*/!vf6	JPCARDS	English Profile Vocabulary::B1	access (RIGHT/OPPORTUNITY)	vocab_4618_access__RIGHT_OPPORTUNITY_	JPCARDS	noun : U		/ˈæk.ses/		the right or opportunity to use or look at something	Internet access<br>The system has been designed to give the user quick and easy access to the required information.	I would suggest free Internet access as an extra facility in our library. (First Certificate in English; B2; Swiss German)		B1
e@w~9oD7(G	JPCARDS	English Profile Vocabulary::B1	disappointment (PERSON/THING)	vocab_4619_disappointment__PERSON_THING_	JPCARDS	noun		/ˌdɪs.əˈpɔɪnt.mənt/		something or someone that disappoints you	The party turned out to be a big / huge / great disappointment.<br>I'm afraid I've been rather a disappointment to my parents.	It was all a big disappointment! (First Certificate in English; B2; Dutch)		B1
A%pRPRdA[?	JPCARDS	English Profile Vocabulary::B1	finally (LAST POINT)	vocab_4620_finally__LAST_POINT_	JPCARDS	adverb		/ˈfaɪ.nə.li/		used especially at the beginning of a sentence to introduce the last point or idea	Finally, I'd like to thank everyone for coming this evening.	Finally, I want you to say hi [to] everybody and I am looking forward to see[ing] you. (Preliminary English Test; B1; Arabic)		B1
"P?kEJP!}#J"	JPCARDS	English Profile Vocabulary::B1	live (SPEND LIFE)	vocab_4621_live__SPEND_LIFE_	JPCARDS	verb		/lɪv/		to spend your life in a particular way	After a while you get used to living alone.<br>When you retire, you want to live a comfortable life.<br>So the prince and princess got married, and lived happily ever after.<br>He simply wants to live (out) the rest of his days in peace.<br>She certainly lived her life to the full.	I'm so sorry but I have to go to the hospital with my grandma, she lives alone and she needs someone to go with her. (Preliminary English Test; B1; Arabic)		B1
HO&%0j)ZM7	JPCARDS	English Profile Vocabulary::B1	replace (GET SOMETHING NEW)	vocab_4622_replace__GET_SOMETHING_NEW_	JPCARDS	verb : T		/rɪˈpleɪs/		to get something new because the one you had before has been lost or damaged	We'll have to replace this carpet soon.<br>I promised to replace the plate that I'd dropped.	I'm very sorry about it [but] don't worry because I bought another one to replace it. (First Certificate in English; B2; Korean)		B1
Bo;{Q9lY2;	JPCARDS	English Profile Vocabulary::B1	have (HOLD)	vocab_4623_have__HOLD_	JPCARDS	verb : T		/hæv/		used to say that someone is holding something, or that someone or something is with them	He had a pen in his hand.<br>She had a little boy with her.	Maria had the phone in her hand. (Preliminary English Test; B1; Spanish)		B1
N`WPCr}n^=	JPCARDS	English Profile Vocabulary::B1	a wide range/selection/variety, etc.	vocab_4624_a_wide_range_selection_variety__etc_	JPCARDS	adjective		/waɪd/		a lot of different types of thing	The library has a wide range of information.<br>They sell a wide selection of chocolates.	There is a very wide choice of activities! (Preliminary English Test; B1; Italian)		B1
J6-=cw=>5@	JPCARDS	English Profile Vocabulary::B1	brave	vocab_4625_brave	JPCARDS	adjective		/breɪv/		showing no fear of dangerous or difficult situations	a brave soldier<br>It was a brave decision to leave her job and start her own business.<br>She was very brave to learn to ski at fifty.<br>Of the three organizations criticized, only one was brave enough to face the press.<br>Richards has made a brave attempt to answer his critics.	They all laughed at me, but I was brave enough to mount the horse again. (Preliminary English Test; B1; Croatian)		B1
Cq|smQu7f+	JPCARDS	English Profile Vocabulary::B1	distance (LENGTH)	vocab_4626_distance__LENGTH_	JPCARDS	noun		/ˈdɪs.tənts/		the amount of space between two places	What's the distance between Madrid and Barcelona/from Madrid to Barcelona?<br>He travels quite a distance to work every day.<br>Does she live within walking distance of her parents?	There are also caves to explore a short distance away. (Preliminary English Test; B1; Slovak)		B1
fVHD6BAc!	JPCARDS	English Profile Vocabulary::B1	in particular	vocab_4627_in_particular	JPCARDS	preposition		/ɪn/		especially	Are you looking for anything in particular?	I've read a lot of books recently, and in particular I liked: ""Eleven minutes"" and ""Veronica decides to die"", written by Paulo Coelho. (Preliminary English Test; B1; Italian)<br>"		B1
p6O7n?:.aY	JPCARDS	English Profile Vocabulary::B1	close (RELATIVE)	vocab_4628_close__RELATIVE_	JPCARDS	adjective		/kləʊs/		A close relative is someone who is directly related to you, for example, your mother, father or brother.	There weren't many people at the funeral - just close family/relatives.	Tomson has [a] close family, his son lives with them, [and] his company makes a good profit. (First Certificate in English; B2; Russian)		B1
w:P7W@+W2n	JPCARDS	English Profile Vocabulary::B1	most (MORE)	vocab_4629_most__MORE_	JPCARDS	determiner		/məʊst/		the largest amount	Carlos earns the most money of all of us.	So, in this game, the people are there to win the most money they can. (Skills for Life (Entry 3); B1; French)		B1
v`!=j1yhZm	JPCARDS	English Profile Vocabulary::B1	alphabet	vocab_4630_alphabet	JPCARDS	noun : C		/ˈæl.fə.bet/		a set of letters arranged in a fixed order which is used for writing a language	the Cyrillic alphabet	The first evening, we learnt how to spell the alphabet. (Preliminary English Test; B1; Norwegian)		B1
B%+AqD6Tm8	JPCARDS	English Profile Vocabulary::B1	switch	vocab_4631_switch	JPCARDS	noun : C		/swɪtʃ/		a small object that you push up or down with your finger to turn something electrical on or off	a light switch<br>Can you flip the switch?	Then I turned off the switch until the end of the day. (Preliminary English Test; B1; French)		B1
q:Rx^8Dhh&	JPCARDS	English Profile Vocabulary::B1	union (WORKERS)	vocab_4632_union__WORKERS_	JPCARDS	noun		/ˈjuː.ni.ən/		an organization that represents people who do a particular job	a teachers'/firefighters' union	Otherwise there will be some problems with trade unions. (First Certificate in English; B2; Russian)		B1
k1D~q0P_1B	JPCARDS	English Profile Vocabulary::B1	not believe/understand/hear/say, etc. a word	vocab_4633_not_believe_understand_hear_say__etc__a_word	JPCARDS	noun		/wɜːd/		to not believe/understand/hear/say, etc. anything	I don't believe a word he says.	Peter took my hand and asked me to leave, so I said goodbye to Roger and his girlfriend - who never said a word. (Preliminary English Test; B1; Spanish)		B1
FK<x~WZvR,	JPCARDS	English Profile Vocabulary::B1	save (MAKE SAFE)	vocab_4634_save__MAKE_SAFE_	JPCARDS	verb		/seɪv/		to stop someone or something from being killed, injured or destroyed	Wearing seat belts has saved many lives.<br>He fell in the river but his friend saved him from drowning.<br>He had to borrow money to save his business.<br>He was desperately trying to save their failing marriage.<br>We all need to do our bit to save the planet.	We watched a movie called ""Men in Black II"" and it was about two guys that save the world from alien attacks. (Preliminary English Test; B1; Spanish)<br>"		B1
A?|}F$ag0m	JPCARDS	English Profile Vocabulary::B1	taste good/bad/sweet, etc.	vocab_4635_taste_good_bad_sweet__etc_	JPCARDS	verb : T		/teɪst/		to have a particular flavour	This sauce tastes strange.<br>The bread tastes of onions.<br>This coffee tastes like dishwater!	The food is very typical and tastes good. (Preliminary English Test; B1; Italian)		B1
g2;S@Q=hZ;	JPCARDS	English Profile Vocabulary::B1	anyway (MORE IMPORTANTLY)	vocab_4636_anyway__MORE_IMPORTANTLY_	JPCARDS	adverb		/ˈen.i.weɪ/		used to give a more important reason for something that you are saying	I don't have time to go and anyway it's too expensive.<br>Of course I don't mind taking you home - I'm going that way anyway.	I'm going to buy a new bed, because the old one has broken, [and] anyway it wasn't very comfortable. (Preliminary English Test; B1; German)		B1
I3)Vg(*]!&	JPCARDS	English Profile Vocabulary::B1	parking	vocab_4637_parking	JPCARDS	noun : U		/ˈpɑː.kɪŋ/		leaving a vehicle in a particular place for a period of time	a parking place/space<br>free/underground parking	You can't find a parking place when you need one and cars are a problem because of the pollution. (First Certificate in English; B2; Swedish)		B1
jFhC!Zj)Sb	JPCARDS	English Profile Vocabulary::B1	up to 10, 20, etc.	vocab_4638_up_to_10__20__etc_	JPCARDS	preposition		/ʌp/		any amount or number under 10, 20, etc.	We can invite up to 65 people.	A wedding can cost up to 10,000 SFr. (Preliminary English Test; B1; Swiss German)		B1
x;m6ELWI-V	JPCARDS	English Profile Vocabulary::B1	serve (SHOP)	vocab_4639_serve__SHOP_	JPCARDS	verb		/sɜːv/		to help customers and sell things to them in a shop	Are you being served?	I also learnt a lot about how to serve c[u]st[o]mers and how to use a till. (First Certificate in English; B2; Spanish)		B1
"m2]#PrX`o0"	JPCARDS	English Profile Vocabulary::B1	flour	vocab_4640_flour	JPCARDS	noun : U		/flaʊər/		powder made from grain, especially wheat, used for making bread, cakes, pasta, pastry, etc.	Add the flour to the eggs and milk.	He told the family that it was arseni[c] in the flour. (First Certificate in English; B2; Swedish)		B1
wl.6^.]nZL	JPCARDS	English Profile Vocabulary::B1	feelings	vocab_4641_feelings	JPCARDS	noun		/ˈfiː.lɪŋ/		Your feelings are your beliefs and emotions, especially those influenced by other people.	You can't hide your feelings from me.<br>I didn't want to hurt his feelings, so I didn't tell him what she'd said about him.	I can't explain my feelings. (Preliminary English Test; B1; Turkish)		B1
"yw?#B*/HI`"	JPCARDS	English Profile Vocabulary::B1	hold (CONTAIN)	vocab_4642_hold__CONTAIN_	JPCARDS	verb : T		/həʊld/		to contain or be able to contain something	This jug holds exactly one pint.<br>One bag won't hold all of the shopping - we'd better take two.<br>Modern computers can hold huge amounts of information.	Big companies which hold a huge amount of information would not be able to work without a computer. (First Certificate in English; B2; Portuguese)		B1
IKXYYaPKqF	JPCARDS	English Profile Vocabulary::B1	pie	vocab_4643_pie	JPCARDS	noun : C or U		/paɪ/		a type of food made with meat, vegetables, or fruit covered in pastry and baked	Would you like some more apple pie?<br>a chicken and mushroom pie	I like apple pie and ice cream as [a] dessert. (Preliminary English Test; B1; Polish)		B1
NkB;^YN/eJ	JPCARDS	English Profile Vocabulary::B1	pin	vocab_4644_pin	JPCARDS	noun : C		/pɪn/		a small, thin piece of metal with a sharp point used for temporarily holding pieces of cloth together	I'll keep the trouser patch in place with pins while I sew it on.			B1
DGXpeQ)wht	JPCARDS	English Profile Vocabulary::B1	rude (NOT POLITE)	vocab_4645_rude__NOT_POLITE_	JPCARDS	adjective		/ruːd/		behaving in a way which is not polite and upsets other people	a rude comment/remark<br>He complained that a member of staff had been rude to him.<br>It would be rude to leave without saying goodbye.	I thought he [wa]s such a rude man. (Preliminary English Test; B1; Korean)		B1
"vk6_Vpi#as"	JPCARDS	English Profile Vocabulary::B1	mall	vocab_4646_mall	JPCARDS	noun : C		/mɔːl/		a large, usually covered, shopping area where cars are not allowed	There are plans to build a new mall in the middle of town.	You can go shopping too because there is a nice shopping mall in Punta del Este. (Preliminary English Test; B1; Spanish)		B1
fh{&oX8cfh	JPCARDS	English Profile Vocabulary::B1	discover	vocab_4647_discover	JPCARDS	verb : T		/dɪˈskʌv.ər/		to find out something or to find a place or an object, especially for the first time	Who discovered America?<br>Scientists have discovered how to predict an earthquake.<br>We searched all morning for the missing papers and finally discovered them in a drawer.<br>She discovered (that) her husband was having an affair.	I have discovered that horses are wonderful animals. (Preliminary English Test; B1; French)		B1
br&Dmt.U%7	JPCARDS	English Profile Vocabulary::B1	firm	vocab_4648_firm	JPCARDS	noun : C		/fɜːm/		a company or business	He works for a law firm called Neil and Vigliano.<br>He's just started working for an accountancy firm/a firm of accountants in Bristol.	I have to improve my knowledge of English because I have the opportunity to work for an English law firm. (Preliminary English Test; B1; Italian)		B1
cwX:+-oiR_	JPCARDS	English Profile Vocabulary::B1	take care of sb/sth	vocab_4649_take_care_of_sb_sth	JPCARDS	noun		/keər/		to look after someone or something	Take good care of your sister, Patrick.<br>Don't worry about me, I can take care of myself.<br>My parents will take care of the house while we're away.	My dad had to go to Canada for a meeting, so he asked me to take care of her. (Preliminary English Test; B1; Spanish)		B1
OJF<$!~:(;	JPCARDS	English Profile Vocabulary::B1	make (CAUSE)	vocab_4650_make__CAUSE_	JPCARDS	verb : T		/meɪk/		to cause something to happen or cause a particular state	What made you change your mind?<br>He really makes me laugh.<br>This photograph makes me look about 80!<br>It makes me so angry when he says that.<br>This heat makes me very tired.	It's so funny and it makes me laugh. (Preliminary English Test; B1; Vietnamese)		B1
e>(02+d-=S	JPCARDS	English Profile Vocabulary::B1	urgent	vocab_4651_urgent	JPCARDS	adjective		/ˈɜː.dʒənt/		very important and needing you to take action immediately	an urgent message<br>He's got to sign that paper - will you tell him it's urgent?<br>Many people are in urgent need of food and water.	I want to apologise for missing tomor[r]ow's class, because I have to attend an urgent family meeting at my grandparents' house. (Preliminary English Test; B1; Malay)		B1
Fw$Y&1;,s{	JPCARDS	English Profile Vocabulary::B1	welcome	vocab_4652_welcome	JPCARDS	noun : C or U		/ˈwel.kəm/		when someone is met and spoken to in a friendly way when they arrive in a place	They were given a warm welcome.<br>She referred to his previous visit in her welcome speech.	Dear Bertha, Once again I want to thank you very much for your hospitality and the warm welcome you gave me. (First Certificate in English; B2; German)		B1
lc=1?Osq2C	JPCARDS	English Profile Vocabulary::B1	vehicle	vocab_4653_vehicle	JPCARDS	noun : C		/ˈviː.ɪ.kl ̩/		something such as a car or bus that takes people from one place to another, especially using roads	The driver of the vehicle was unhurt.	Sometimes I watch programmes about cars and other vehicles, because I'm keen on them. (Preliminary English Test; B1; Russian)		B1
